symbol,entry_date,src,net_pnl_pct,eq_near_active,eqh_active_n,eql_active_n,eq_conflu
002497_SZ.SZ,20251106,CONT,29.2072,,,,
300438_SZ.SZ,20251106,CONT,-6.1222,,,,
603185_SH.SH,20251106,CONT,5.5628,,,,
600815_SH.SH,20251111,CONT,-6.4657,,,,
000007_SZ.SZ,20251113,CONT,1.7792,,,,
000820_SZ.SZ,20251114,CONT,1.262,,,,
300078_SZ.SZ,20251125,CONT,7.8508,,,,
002051.SZ,20251106,EVENT,-0.1661,False,0,0,False
600566.SH,20251126,EVENT,7.6558,False,0,0,False
601233.SH,20251127,EVENT,0.5352,False,0,0,False
002387.SZ,20251201,EVENT,0.2988,False,0,0,False
688310.SH,20251201,EVENT,-7.457,False,0,0,False
600873.SH,20251231,EVENT,1.3556,False,0,0,False
000521.SZ,20251204,EVENT,-2.3233,False,0,0,False
600734_SH.SH,20251202,CONT,-6.2606,,,,
603355_SH.SH,20251209,CONT,-11.8637,,,,
000901_SZ.SZ,20251215,CONT,14.1103,,,,
000935_SZ.SZ,20251216,CONT,-0.9149,,,,
002297_SZ.SZ,20251225,CONT,5.4911,,,,
300118_SZ.SZ,20251225,CONT,41.002,,,,
300531.SZ,20251204,EVENT,-2.52,False,0,0,False
300834.SZ,20260105,EVENT,1.5024,False,0,0,False
000513.SZ,20260107,EVENT,0.8517,False,0,0,False
603039.SH,20260108,EVENT,-0.1504,False,0,0,False
600872.SH,20260105,EVENT,0.5965,False,0,0,False
002675.SZ,20260106,EVENT,3.8865,False,0,0,False
002875.SZ,20260121,EVENT,0.2274,False,0,0,False
601618.SH,20260128,EVENT,-0.1137,False,0,0,False
688612.SH,20260128,EVENT,-1.9288,False,0,0,False
000048.SZ,20260109,EVENT,17.4427,False,0,0,False
002488.SZ,20260109,EVENT,1.8266,False,0,0,False
688576.SH,20260109,EVENT,4.0171,False,0,0,False
002422.SZ,20260107,EVENT,3.7599,False,0,0,False
002675.SZ,20260107,EVENT,3.3676,False,0,0,False
688506.SH,20260109,EVENT,-8.1724,False,0,0,False
688506.SH,20260112,EVENT,-10.3783,False,0,0,False
002608.SZ,20260119,EVENT,-0.319,False,0,0,False
300129_SZ.SZ,20260105,CONT,50.0788,,,,
002169_SZ.SZ,20260107,CONT,1.0142,,,,
002582_SZ.SZ,20260109,CONT,36.5576,,,,
300984_SZ.SZ,20260109,CONT,-2.2482,,,,
000603_SZ.SZ,20260112,CONT,50.3059,,,,
688503_SH.SH,20260114,CONT,3.8927,,,,
300054_SZ.SZ,20260116,CONT,-4.4044,,,,
603650_SH.SH,20260116,CONT,-9.2833,,,,
000612_SZ.SZ,20260120,CONT,2.1447,,,,
002112_SZ.SZ,20260120,CONT,11.4901,,,,
300855_SZ.SZ,20260120,CONT,-2.8142,,,,
301073_SZ.SZ,20260120,CONT,-1.6834,,,,
000960_SZ.SZ,20260121,CONT,-3.7313,,,,
001373_SZ.SZ,20260121,CONT,6.6687,,,,
600547_SH.SH,20260121,CONT,-2.7236,,,,
300201_SZ.SZ,20260122,CONT,-0.3239,,,,
688155_SH.SH,20260122,CONT,12.7928,,,,
002358_SZ.SZ,20260123,CONT,6.4104,,,,
002339_SZ.SZ,20260126,CONT,11.5343,,,,
603012_SH.SH,20260127,CONT,1.1959,,,,
300594_SZ.SZ,20260128,CONT,5.7618,,,,
603861_SH.SH,20260128,CONT,5.0434,,,,
603986_SH.SH,20260128,CONT,-9.5316,,,,
688008_SH.SH,20260128,CONT,-0.8447,,,,
688179_SH.SH,20260128,CONT,-8.9233,,,,
688536_SH.SH,20260128,CONT,-11.3217,,,,
600176_SH.SH,20260129,CONT,26.0257,,,,
600211.SH,20260122,EVENT,-4.4005,False,0,0,False
600329.SH,20260209,EVENT,-1.6533,False,0,0,False
603858.SH,20260204,EVENT,1.0734,False,0,0,False
002286.SZ,20260209,EVENT,-0.7673,False,0,0,False
601137.SH,20260211,EVENT,5.4141,False,0,0,False
688617.SH,20260211,EVENT,-6.1587,False,0,0,False
301320.SZ,20260205,EVENT,3.3411,False,0,0,False
600436.SH,20260206,EVENT,-8.6772,False,0,0,False
300679.SZ,20260210,EVENT,-6.9528,False,0,0,False
301130.SZ,20260211,EVENT,0.8623,False,0,0,False
600743.SH,20260211,EVENT,-0.2508,False,0,0,False
300679.SZ,20260213,EVENT,-3.8248,False,0,0,False
688617.SH,20260213,EVENT,-1.5947,False,0,0,False
600208.SH,20260224,EVENT,0.2476,False,0,0,False
002475.SZ,20260225,EVENT,-1.9758,False,0,0,False
600331_SH.SH,20260202,CONT,21.1029,,,,
603285_SH.SH,20260202,CONT,5.2827,,,,
603306_SH.SH,20260202,CONT,13.4052,,,,
605056_SH.SH,20260202,CONT,10.0995,,,,
002487_SZ.SZ,20260204,CONT,11.5697,,,,
000533_SZ.SZ,20260213,CONT,40.4357,,,,
603950_SH.SH,20260227,CONT,6.419,,,,
600971.SH,20260211,EVENT,5.1356,False,0,0,False
600801.SH,20260204,EVENT,-2.6805,False,0,0,False
688317.SH,20260204,EVENT,0.042,False,0,0,False
002015.SZ,20260205,EVENT,6.3251,False,0,0,False
600873.SH,20260206,EVENT,4.1276,True,1,0,False
301307.SZ,20260306,EVENT,4.4752,False,0,0,False
002955.SZ,20260319,EVENT,-2.8504,False,0,0,False
300633.SZ,20260319,EVENT,-5.5516,False,0,0,False
603885.SH,20260326,EVENT,2.9426,False,0,0,False
000009.SZ,20260311,EVENT,-5.9054,False,0,0,False
000408.SZ,20260325,EVENT,6.9561,False,0,0,False
000408.SZ,20260326,EVENT,8.4677,False,0,0,False
603836.SH,20260306,EVENT,-5.1864,False,0,0,False
300583.SZ,20260310,EVENT,-0.5219,False,0,0,False
688278.SH,20260316,EVENT,-2.1037,False,0,0,False
002655_SZ.SZ,20260302,CONT,5.9493,,,,
600188_SH.SH,20260302,CONT,11.4052,,,,
600482_SH.SH,20260305,CONT,-11.9589,,,,
601898_SH.SH,20260312,CONT,-2.7054,,,,
301265_SZ.SZ,20260317,CONT,0.9915,,,,
300868_SZ.SZ,20260324,CONT,6.0426,,,,
688251_SH.SH,20260325,CONT,-3.1379,,,,
002309_SZ.SZ,20260331,CONT,-16.2417,,,,
600909.SH,20260311,EVENT,-3.6518,False,0,0,False
600208.SH,20260316,EVENT,-4.9156,False,0,0,False
600679.SH,20260319,EVENT,-3.3432,False,0,0,False
603043.SH,20260330,EVENT,-3.9452,False,0,0,False
605162_SH.SH,20260401,CONT,10.4529,,,,
002713_SZ.SZ,20260408,CONT,10.1528,,,,
002902_SZ.SZ,20260414,CONT,2.576,,,,
002281_SZ.SZ,20260416,CONT,34.3896,,,,
002281_SZ.SZ,20260417,CONT,35.6861,,,,
301222_SZ.SZ,20260417,CONT,29.8452,,,,
688383_SH.SH,20260417,CONT,3.5317,,,,
603165_SH.SH,20260420,CONT,8.5821,,,,
301369_SZ.SZ,20260423,CONT,37.1808,,,,
603950_SH.SH,20260423,CONT,15.0388,,,,
003031_SZ.SZ,20260428,CONT,26.8506,,,,
605006_SH.SH,20260428,CONT,28.4216,,,,
002273_SZ.SZ,20260430,CONT,10.7384,,,,
002384_SZ.SZ,20260430,CONT,16.8197,,,,
003031_SZ.SZ,20260430,CONT,35.3134,,,,
301603_SZ.SZ,20260430,CONT,26.7856,,,,
603139_SH.SH,20260430,CONT,5.5119,,,,
688683_SH.SH,20260430,CONT,1.1268,,,,
000063.SZ,20260529,EVENT,1.4191,False,0,0,False
600239.SH,20260529,EVENT,-6.55,False,0,0,False
603456.SH,20260527,EVENT,-1.7278,False,0,0,False
002938_SZ.SZ,20260506,CONT,23.7167,,,,
003031_SZ.SZ,20260506,CONT,30.8796,,,,
688069_SH.SH,20260506,CONT,45.1166,,,,
002938_SZ.SZ,20260507,CONT,25.5635,,,,
301371_SZ.SZ,20260507,CONT,5.4799,,,,
688381_SH.SH,20260507,CONT,28.5425,,,,
002916_SZ.SZ,20260512,CONT,25.5841,,,,
300054_SZ.SZ,20260512,CONT,18.5593,,,,
603682_SH.SH,20260512,CONT,-5.4934,,,,
688508_SH.SH,20260512,CONT,6.3858,,,,
000668_SZ.SZ,20260514,CONT,1.0686,,,,
300475_SZ.SZ,20260514,CONT,-3.6178,,,,
300706_SZ.SZ,20260514,CONT,6.7505,,,,
688110_SH.SH,20260514,CONT,-11.271,,,,
688290_SH.SH,20260514,CONT,2.6271,,,,
000668_SZ.SZ,20260515,CONT,-0.9096,,,,
001339_SZ.SZ,20260518,CONT,3.8678,,,,
301285_SZ.SZ,20260518,CONT,-5.3475,,,,
601208_SH.SH,20260518,CONT,5.0701,,,,
603162_SH.SH,20260518,CONT,-8.3698,,,,
688017_SH.SH,20260518,CONT,-4.4363,,,,
002635_SZ.SZ,20260519,CONT,-3.8504,,,,
300408_SZ.SZ,20260519,CONT,49.9508,,,,
301123_SZ.SZ,20260519,CONT,17.8385,,,,
603336_SH.SH,20260519,CONT,-27.5771,,,,
603608_SH.SH,20260519,CONT,26.8395,,,,
688179_SH.SH,20260519,CONT,-10.4508,,,,
003004_SZ.SZ,20260520,CONT,58.5642,,,,
002273_SZ.SZ,20260520,CONT,-5.8821,,,,
002993_SZ.SZ,20260520,CONT,7.3483,,,,
603936_SH.SH,20260520,CONT,5.2934,,,,
605358_SH.SH,20260520,CONT,3.7469,,,,
688052_SH.SH,20260520,CONT,7.7877,,,,
600936_SH.SH,20260522,CONT,3.9812,,,,
300106_SZ.SZ,20260525,CONT,-10.9349,,,,
600730_SH.SH,20260525,CONT,1.7685,,,,
300825_SZ.SZ,20260526,CONT,7.5147,,,,
688107_SH.SH,20260526,CONT,-17.3429,,,,
002782_SZ.SZ,20260527,CONT,-18.3149,,,,
688068.SH,20260527,EVENT,-7.7309,False,0,0,False
300883.SZ,20260528,EVENT,-7.1959,False,0,0,False
600567.SH,20260611,EVENT,-5.2521,False,0,0,False
002758.SZ,20260615,EVENT,-2.99,False,0,0,False
600679.SH,20260608,EVENT,-10.6,False,0,0,False
600567.SH,20260612,EVENT,7.0723,False,0,0,False
603987.SH,20260612,EVENT,-0.934,False,0,0,False
300871.SZ,20260615,EVENT,2.6908,False,0,0,False
300193.SZ,20260616,EVENT,-4.9122,False,0,0,False
301223.SZ,20260616,EVENT,-2.6463,False,0,0,False
688377.SH,20260604,EVENT,-9.5393,False,0,0,False
605507.SH,20260605,EVENT,-4.4321,False,0,0,False
600187.SH,20260612,EVENT,-15.7731,False,0,0,False
301333.SZ,20260616,EVENT,13.6648,False,0,0,False
603899.SH,20260601,EVENT,-2.9342,False,0,0,False
002637.SZ,20260603,EVENT,1.0045,False,0,0,False
600585.SH,20260603,EVENT,-4.9084,False,0,0,False
605507.SH,20260603,EVENT,-2.0988,False,0,0,False
000100.SZ,20260604,EVENT,1.1383,False,0,0,False
000055.SZ,20260609,EVENT,7.7806,False,0,0,False
002206.SZ,20260611,EVENT,2.0874,False,0,0,False
002332.SZ,20260611,EVENT,0.1146,False,0,0,False
300347.SZ,20260611,EVENT,26.0276,False,0,0,False
002223.SZ,20260615,EVENT,-4.0712,False,0,0,False
300347.SZ,20260615,EVENT,0.5654,False,0,0,False
603579.SH,20260615,EVENT,-0.2985,False,0,0,False
301263.SZ,20260617,EVENT,-9.2489,False,0,0,False
301333.SZ,20260617,EVENT,15.1185,False,0,0,False
301097.SZ,20260618,EVENT,4.737,False,0,0,False
300245.SZ,20260601,EVENT,-2.2301,False,0,0,False
000409.SZ,20260604,EVENT,-4.5264,False,0,0,False
300583.SZ,20260604,EVENT,-1.8729,False,0,0,False
603858.SH,20260604,EVENT,-3.5877,False,0,0,False
300611.SZ,20260605,EVENT,-0.3183,False,0,0,False
688278.SH,20260605,EVENT,9.9354,False,0,0,False
688513.SH,20260605,EVENT,-2.2323,False,0,0,False
688606.SH,20260608,EVENT,-7.2355,False,0,0,False
000055.SZ,20260610,EVENT,0.9652,False,0,0,False
601800.SH,20260612,EVENT,-3.3188,False,0,0,False
688109.SH,20260612,EVENT,3.1232,False,0,0,False
000801.SZ,20260615,EVENT,-1.4207,False,0,0,False
300791.SZ,20260615,EVENT,-4.8095,False,0,0,False
600872.SH,20260615,EVENT,-6.592,False,0,0,False
300883.SZ,20260616,EVENT,-3.0934,False,0,0,False
000564.SZ,20260617,EVENT,-4.9047,False,0,0,False
300347.SZ,20260617,EVENT,0.9277,False,0,0,False
002962_SZ.SZ,20260603,CONT,-11.0477,,,,
301566_SZ.SZ,20260603,CONT,-1.7802,,,,
301568_SZ.SZ,20260603,CONT,47.2476,,,,
300037_SZ.SZ,20260605,CONT,13.5243,,,,
601678_SH.SH,20260623,CONT,-4.5478,,,,
002876_SZ.SZ,20260625,CONT,-11.6286,,,,
002937_SZ.SZ,20260625,CONT,1.3998,,,,
603290_SH.SH,20260630,CONT,-20.5931,,,,
600179.SH,20260603,EVENT,4.5809,False,0,0,False
301078.SZ,20260605,EVENT,-2.1953,False,0,0,False
002452.SZ,20260610,EVENT,9.4688,False,0,0,False
002661.SZ,20260611,EVENT,-6.3837,False,0,0,False
300082.SZ,20260616,EVENT,-5.8697,False,0,0,False
000100.SZ,20260610,EVENT,2.0876,False,0,0,False
300143.SZ,20260720,EVENT,5.307,False,0,0,False
600382.SH,20260729,EVENT,0.718,False,0,0,False
300906.SZ,20260730,EVENT,-0.3593,False,0,0,False
301032.SZ,20260722,EVENT,9.9244,False,0,0,False
300988.SZ,20260724,EVENT,-2.5251,False,0,0,False
301446.SZ,20260724,EVENT,23.6725,False,0,0,False
002888.SZ,20260728,EVENT,17.0396,False,0,0,False
601799.SH,20260729,EVENT,1.0371,False,0,0,False
603390.SH,20260729,EVENT,7.6932,False,0,0,False
600382.SH,20260730,EVENT,0.2339,False,0,0,False
301446.SZ,20260731,EVENT,14.5298,False,0,0,False
603920.SH,20260731,EVENT,20.7129,False,0,0,False
002858.SZ,20260717,EVENT,-5.7828,False,0,0,False
601717.SH,20260717,EVENT,0.4206,False,0,0,False
688326.SH,20260717,EVENT,-4.9378,False,0,0,False
002340.SZ,20260720,EVENT,7.8089,False,0,0,False
301087.SZ,20260721,EVENT,3.73,False,0,0,False
601600.SH,20260721,EVENT,7.2042,False,0,0,False
000695.SZ,20260722,EVENT,4.2937,False,0,0,False
002858.SZ,20260722,EVENT,13.1279,False,0,0,False
300014.SZ,20260722,EVENT,0.4595,False,0,0,False
300183.SZ,20260723,EVENT,5.727,False,0,0,False
688032.SH,20260723,EVENT,4.7681,False,0,0,False
002020.SZ,20260727,EVENT,6.4501,False,0,0,False
002340.SZ,20260727,EVENT,4.0666,False,0,0,False
300091.SZ,20260727,EVENT,7.9517,False,0,0,False
300906.SZ,20260727,EVENT,15.8211,False,0,0,False
300925.SZ,20260728,EVENT,7.7715,False,0,0,False
301290.SZ,20260728,EVENT,11.6768,False,0,0,False
002722.SZ,20260729,EVENT,3.8525,False,0,0,False
002778.SZ,20260729,EVENT,9.0299,False,0,0,False
002812.SZ,20260729,EVENT,8.2768,False,0,0,False
605588.SH,20260730,EVENT,19.1558,False,0,0,False
688623.SH,20260730,EVENT,6.3355,False,0,0,False
002023.SZ,20260731,EVENT,15.9644,False,0,0,False
002827.SZ,20260717,EVENT,0.168,False,0,0,False
301173.SZ,20260721,EVENT,-3.2819,False,0,0,False
301283.SZ,20260721,EVENT,9.1477,False,0,0,False
688331.SH,20260721,EVENT,-3.6813,False,0,0,False
301533.SZ,20260723,EVENT,11.1636,False,0,0,False
600382.SH,20260723,EVENT,11.1156,False,0,0,False
001233.SZ,20260724,EVENT,5.046,False,0,0,False
003008.SZ,20260724,EVENT,-2.2754,False,0,0,False
301330.SZ,20260724,EVENT,-1.837,False,0,0,False
002722.SZ,20260727,EVENT,8.188,False,0,0,False
002929.SZ,20260728,EVENT,-13.7508,False,0,0,False
300467.SZ,20260728,EVENT,8.6106,False,0,0,False
301252.SZ,20260728,EVENT,15.9517,False,0,0,False
301662.SZ,20260728,EVENT,6.5845,False,0,0,False
002023.SZ,20260729,EVENT,20.1637,False,0,0,False
002931.SZ,20260729,EVENT,16.0042,False,0,0,False
300690.SZ,20260729,EVENT,-0.5519,False,0,0,False
301305.SZ,20260729,EVENT,17.6735,False,0,0,False
600580.SH,20260729,EVENT,19.7701,False,0,0,False
603920.SH,20260729,EVENT,19.6577,False,0,0,False
688162.SH,20260729,EVENT,11.4777,False,0,0,False
688429.SH,20260729,EVENT,13.9964,False,0,0,False
688638.SH,20260729,EVENT,14.7536,False,0,0,False
002079.SZ,20260730,EVENT,7.9927,False,0,0,False
002931.SZ,20260730,EVENT,18.3857,False,0,0,False
300095.SZ,20260730,EVENT,2.602,False,0,0,False
300183.SZ,20260730,EVENT,5.7276,False,0,0,False
301306.SZ,20260730,EVENT,18.7909,False,0,0,False
600580.SH,20260730,EVENT,19.2423,False,0,0,False
688350.SH,20260730,EVENT,5.7156,False,0,0,False
002050.SZ,20260731,EVENT,6.4613,False,0,0,False
002722.SZ,20260731,EVENT,1.48,False,0,0,False
003015.SZ,20260731,EVENT,14.1078,False,0,0,False
300687.SZ,20260731,EVENT,29.5874,False,0,0,False
603079.SH,20260731,EVENT,11.0598,False,0,0,False
605588.SH,20260731,EVENT,23.652,False,0,0,False
688359.SH,20260731,EVENT,25.3043,False,0,0,False
000923.SZ,20260717,EVENT,8.7403,False,0,0,False
301283.SZ,20260720,EVENT,7.447,False,0,0,False
002020.SZ,20260722,EVENT,-2.8162,False,0,0,False
301026.SZ,20260722,EVENT,29.6587,False,0,0,False
601799.SH,20260722,EVENT,5.2205,False,0,0,False
000695.SZ,20260723,EVENT,-0.2131,False,0,0,False
001322.SZ,20260723,EVENT,-2.3781,False,0,0,False
002318.SZ,20260723,EVENT,5.3061,False,0,0,False
301439.SZ,20260728,EVENT,7.137,False,0,0,False
301248.SZ,20260729,EVENT,17.7349,False,0,0,False
600186.SH,20260729,EVENT,28.519,False,0,0,False
603135.SH,20260729,EVENT,9.0864,False,0,0,False
002203.SZ,20260730,EVENT,9.2758,False,0,0,False
603088.SH,20260730,EVENT,3.1506,False,0,0,False
002203.SZ,20260731,EVENT,10.8095,False,0,0,False
002600.SZ,20260731,EVENT,2.2847,False,0,0,False
301252.SZ,20260731,EVENT,22.5474,False,0,0,False
301322.SZ,20260731,EVENT,25.0864,False,0,0,False
603031.SH,20260731,EVENT,21.0513,False,0,0,False
688657.SH,20260731,EVENT,26.8827,False,0,0,False
603713_SH.SH,20260701,CONT,0.0088,,,,
603259_SH.SH,20260702,CONT,2.3434,,,,
002860_SZ.SZ,20260710,CONT,7.3574,,,,
600918.SH,20260722,EVENT,-1.1665,False,0,0,False
000695.SZ,20260724,EVENT,-1.2316,False,0,0,False
688623.SH,20260724,EVENT,-1.3068,False,0,0,False
002318.SZ,20260727,EVENT,5.2487,False,0,0,False
002820.SZ,20260729,EVENT,8.2918,False,0,0,False
603091.SH,20260729,EVENT,5.0222,False,0,0,False
001205.SZ,20260730,EVENT,4.6693,False,0,0,False
603031.SH,20260730,EVENT,16.2418,False,0,0,False
688153.SH,20260730,EVENT,6.9575,False,0,0,False
688755.SH,20260731,EVENT,18.4595,False,0,0,False
301120.SZ,20260805,EVENT,-9.1353,False,0,0,False
300274.SZ,20260810,EVENT,1.5689,False,0,0,False
002130.SZ,20260803,EVENT,0.6053,False,0,0,False
688251.SH,20260806,EVENT,1.6539,False,0,0,False
688312.SH,20260806,EVENT,7.8912,False,0,0,False
300637.SZ,20260807,EVENT,0.9466,False,0,0,False
300727.SZ,20260810,EVENT,-3.9514,False,0,0,False
301120.SZ,20260806,EVENT,-6.4337,False,0,0,False
000035.SZ,20260807,EVENT,-5.6155,False,0,0,False
688080.SH,20260810,EVENT,-0.5894,False,0,0,False
002655.SZ,20260803,EVENT,67.5344,False,0,0,False
002787.SZ,20260803,EVENT,18.5229,False,0,0,False
300232.SZ,20260804,EVENT,-6.2704,False,0,0,False
300274.SZ,20260804,EVENT,8.3237,False,0,0,False
301396.SZ,20260804,EVENT,28.3915,False,0,0,False
300232.SZ,20260805,EVENT,-5.3545,False,0,0,False
300811.SZ,20260805,EVENT,21.4881,False,0,0,False
301330.SZ,20260806,EVENT,-3.4791,False,0,0,False
301446.SZ,20260806,EVENT,1.9931,False,0,0,False
300100.SZ,20260807,EVENT,-13.3471,False,0,0,False
601777.SH,20260807,EVENT,-1.3541,False,0,0,False
688395.SH,20260807,EVENT,3.6901,False,0,0,False
688755.SH,20260810,EVENT,1.6361,False,0,0,False
688080.SH,20260811,EVENT,-0.5987,False,0,0,False
002429.SZ,20260812,EVENT,2.1654,False,0,0,False
301308.SZ,20260812,EVENT,-6.9372,False,0,0,False
688035.SH,20260812,EVENT,10.0792,False,0,0,False
300637.SZ,20260813,EVENT,0.7064,False,0,0,False
688035.SH,20260814,EVENT,9.0789,False,0,0,False
300637.SZ,20260820,EVENT,2.9787,False,0,0,False
002188.SZ,20260803,EVENT,3.6202,False,0,0,False
300906.SZ,20260803,EVENT,-0.0428,False,0,0,False
301010.SZ,20260803,EVENT,4.9813,False,0,0,False
688258.SH,20260803,EVENT,8.6515,False,0,0,False
688716.SH,20260803,EVENT,11.0995,False,0,0,False
300095.SZ,20260804,EVENT,-5.9376,False,0,0,False
002655.SZ,20260805,EVENT,34.2503,False,0,0,False
688368.SH,20260807,EVENT,4.2912,False,0,0,False
600186.SH,20260810,EVENT,11.9296,False,0,0,False
002655.SZ,20260813,EVENT,17.8473,False,0,0,False
301359.SZ,20260813,EVENT,1.9942,False,0,0,False
301396.SZ,20260813,EVENT,-2.487,False,0,0,False
688525.SH,20260813,EVENT,-0.0072,False,0,0,False
002655.SZ,20260814,EVENT,24.2614,False,0,0,False
688381.SH,20260814,EVENT,11.6065,False,0,0,False
002683.SZ,20260803,EVENT,8.3203,False,0,0,False
002929.SZ,20260803,EVENT,17.7031,False,0,0,False
300684.SZ,20260803,EVENT,55.7025,False,0,0,False
301265.SZ,20260803,EVENT,24.7689,False,0,0,False
600252.SH,20260803,EVENT,5.0687,False,0,0,False
600673.SH,20260803,EVENT,30.2536,False,0,0,False
688381.SH,20260803,EVENT,28.8302,False,0,0,False
301252.SZ,20260804,EVENT,8.5181,False,0,0,False
301322.SZ,20260804,EVENT,13.6472,False,0,0,False
300184.SZ,20260805,EVENT,-1.3139,False,0,0,False
601006.SH,20260805,EVENT,-1.2471,False,0,0,False
002787.SZ,20260806,EVENT,1.4997,False,0,0,False
300687.SZ,20260806,EVENT,-0.6894,False,0,0,False
301360.SZ,20260806,EVENT,14.5447,False,0,0,False
301396.SZ,20260806,EVENT,3.8444,False,0,0,False
603091.SH,20260806,EVENT,2.046,False,0,0,False
600673.SH,20260807,EVENT,0.8411,False,0,0,False
603950.SH,20260807,EVENT,6.7524,False,0,0,False
688766.SH,20260810,EVENT,1.3835,False,0,0,False
688755.SH,20260803,EVENT,15.2512,False,0,0,False
300802.SZ,20260805,EVENT,9.9736,False,0,0,False
688755.SH,20260805,EVENT,13.2862,False,0,0,False
603950.SH,20260806,EVENT,4.8254,False,0,0,False
001227.SZ,20260807,EVENT,-2.1663,False,0,0,False
688716.SH,20260807,EVENT,-6.0521,False,0,0,False
000932.SZ,20260810,EVENT,-2.0095,False,0,0,False
002722.SZ,20260824,EVENT,1.886,False,0,0,False
300192.SZ,20260812,EVENT,1.5747,False,0,0,False
300002.SZ,20260813,EVENT,-4.6285,False,0,0,False
