symbol,entry_date,src,net_pnl_pct,tp,sl,v23_weight_v2,v23_flags_v2
000070_SZ.SZ,20241105,CONT,0.8753,,,0.09,s7v2_up;s16;s5;s14
002808_SZ.SZ,20241105,CONT,25.2545,,,0.09,s7v2_up;s16;s5;s14
002988_SZ.SZ,20241105,CONT,-1.9638,,,0.09,s7v2_up;s16;s5;s14
600234_SH.SH,20241105,CONT,12.5451,,,0.0225,s7v2_up;s22;s5;s14
688616_SH.SH,20241105,CONT,3.8,,,0.0126,s1v2_CHoCH↑;s7v2_up;s18;s16;s5;s14
600624_SH.SH,20241106,CONT,-6.1524,,,0.18,s7v2_up;s16;s5
002517_SZ.SZ,20241107,CONT,1.4478,,,0.045,s7v2_up;s22;s5
002351_SZ.SZ,20241112,CONT,-4.9436,,,0.045,s7v2_up;s22;s5
688320_SH.SH,20241114,CONT,2.4452,,,0.3,s7v2_up;s5
002310_SZ.SZ,20241115,CONT,-8.842,,,0.18,s7v2_up;s16;s5
601789_SH.SH,20241115,CONT,-1.3062,,,0.18,s7v2_up;s16;s5
000815_SZ.SZ,20241120,CONT,-0.2855,,,0.18,s7v2_up;s16;s5
603325_SH.SH,20241120,CONT,-0.5716,,,0.18,s7v2_up;s16;s5
301268_SZ.SZ,20241126,CONT,-10.3333,,,0.18,s7v2_up;s16;s5
002927_SZ.SZ,20241128,CONT,-2.5471,,,0.18,s7v2_up;s16;s5
300235_SZ.SZ,20241128,CONT,-1.8583,,,0.18,s7v2_up;s16;s5
300805_SZ.SZ,20241128,CONT,-0.2,,,0.3,s7v2_up;s5
001376.SZ,20241202,EVENT,3.919,15.39,13.608,0.616,s17;s10_in_ob;s6x1
002122_SZ.SZ,20241206,CONT,44.4194,,,0.045,s7v2_up;s22;s5
002052_SZ.SZ,20241209,CONT,0.1257,,,0.18,s7v2_up;s16;s5
002860_SZ.SZ,20241213,CONT,-10.6318,,,0.3,s7v2_up;s5
001313_SZ.SZ,20241217,CONT,-3.1967,,,0.18,s7v2_up;s16;s5
300809_SZ.SZ,20241219,CONT,-14.9894,,,0.045,s7v2_up;s22;s5
603610_SH.SH,20241219,CONT,-11.0941,,,0.045,s7v2_up;s22;s5
603390_SH.SH,20241226,CONT,-26.7132,,,0.045,s7v2_up;s22;s5
002791.SZ,20250120,EVENT,3.974,29.393,19.705,0.1715,s9_bsl_tight;s6x1;s13;s14
688659.SH,20250122,EVENT,8.799,8.87,5.841,0.1078,s1v2_CHoCH↓;s17;s6x1;s13;s14
300457.SZ,20250124,EVENT,11.53,22.815,16.592,0.154,s1v2_CHoCH↓;s17;s6x1;s14
300250.SZ,20250115,EVENT,23.9321,17.64,11.989,0.22,s1v2_CHoCH↓;s17;s14
601678.SH,20250117,EVENT,1.718,4.2,3.651,0.0147,s1v2_CHoCH↓;s20;s15;s5;s13;s14
688100.SH,20250117,EVENT,7.7157,38.517,32.827,0.021,s1v2_CHoCH↓;s20;s15;s5;s14
002439.SZ,20250124,EVENT,17.1443,16.89,13.419,0.147,s5;s6x1;s13;s14
688100.SH,20250116,EVENT,7.0821,38.517,32.838,0.132,s1v2_CHoCH↓;s17;s5;s14
301391.SZ,20250121,EVENT,9.1833,45.884,31.767,0.264,s1v2_CHoCH↓;s17;s6x3;s14
300095.SZ,20250122,EVENT,5.358,7.665,5.589,0.55,s17;s14
301468.SZ,20250122,EVENT,1.1432,18.449,14.617,0.14,s1v2_CHoCH↓;s9_bsl_tight;s14
688326.SH,20250122,EVENT,24.6478,100.72,68.588,0.22,s1v2_CHoCH↓;s17;s14
603858.SH,20250123,EVENT,-2.5498,16.86,14.212,0.396,s17;s5;s6x3;s14
688573.SH,20250123,EVENT,6.6081,24.64,13.618,0.168,s1v2_CHoCH↓;s6x3;s13;s14
600196.SH,20250124,EVENT,6.1746,26.317,21.75,0.1848,s1v2_CHoCH↓;s17;s9_bsl_tight;s6x3;s14
003004.SZ,20250127,EVENT,4.6046,32.0,22.305,0.0118,s1v2_CHoCH↑;s7v2_up;s19;s8_sweep_bear;s10_in_ob;s6x1;s14
600881.SH,20250102,EVENT,1.4198,2.89,1.577,0.049,s7v2_up;s21;s12_in_ote;s6x1;s14
301176.SZ,20250109,EVENT,2.8929,23.09,16.26,0.0924,s1v2_CHoCH↓;s17;s5;s6x1;s14
688212.SH,20250110,EVENT,4.3183,52.092,37.407,0.0924,s1v2_CHoCH↓;s17;s5;s6x1;s14
301227.SZ,20250114,EVENT,10.7373,15.053,10.346,0.24,s1v2_CHoCH↓;s6x3;s14
301290.SZ,20250114,EVENT,7.2098,28.313,20.221,0.084,s1v2_CHoCH↓;s5;s6x1;s14
002252.SZ,20250115,EVENT,3.5473,7.77,6.389,0.2112,s1v2_CHoCH↓;s17;s10_in_ob;s6x3;s14
688310.SH,20250115,EVENT,2.4017,13.43,9.433,0.1078,s1v2_CHoCH↓;s17;s9_bsl_tight;s6x1;s14
301391.SZ,20250116,EVENT,12.0466,45.884,30.452,0.22,s1v2_CHoCH↓;s17;s14
603799.SH,20250117,EVENT,0.4971,29.997,26.194,0.175,s15;s6x1;s14
688061.SH,20250117,EVENT,18.673,32.41,24.165,0.5,s14
000513.SZ,20250120,EVENT,-1.0534,36.181,32.294,0.396,s17;s5;s6x3;s14
002340.SZ,20250122,EVENT,2.4117,6.74,6.129,0.154,s1v2_CHoCH↓;s17;s6x1;s14
600059.SH,20250122,EVENT,1.4731,9.57,7.762,0.0924,s1v2_CHoCH↓;s17;s5;s6x1;s14
600639.SH,20250122,EVENT,1.2073,11.147,9.433,0.2,s1v2_CHoCH↓;s14
605266.SH,20250122,EVENT,5.2975,26.308,16.909,0.264,s1v2_CHoCH↓;s17;s6x3;s14
000932.SZ,20250123,EVENT,9.7536,4.75,3.762,0.1232,s1v2_CHoCH↓;s17;s10_in_ob;s6x1;s14
688659.SH,20250124,EVENT,4.7136,8.87,5.846,0.22,s1v2_CHoCH↓;s17;s14
688061.SH,20250127,EVENT,13.1334,32.41,25.862,0.6,s6x3;s14
000534_SZ.SZ,20250123,CONT,-5.476,,,0.0225,s7v2_up;s22;s5;s14
002252.SZ,20250114,EVENT,5.2945,7.77,6.39,0.0792,s1v2_CHoCH↓;s17;s4;s5;s6x3;s14
600380.SH,20250116,EVENT,-1.1697,11.43,10.364,0.126,s9_bsl_tight;s4;s5;s6x3;s14
688326.SH,20250116,EVENT,28.9273,100.72,68.443,0.077,s1v2_CHoCH↓;s17;s4;s6x1;s14
000513.SZ,20250122,EVENT,0.2254,36.181,32.279,0.09,s15;s4;s5;s6x3;s14
601666.SH,20250122,EVENT,1.4585,10.02,8.122,0.072,s1v2_CHoCH↓;s4;s5;s6x3;s14
688184.SH,20250122,EVENT,0.2438,16.25,12.841,0.132,s1v2_CHoCH↓;s17;s4;s6x3;s14
000513.SZ,20250123,EVENT,-1.4335,36.181,32.279,0.09,s15;s4;s5;s6x3;s14
000513.SZ,20250124,EVENT,-1.1746,36.181,32.313,0.198,s17;s4;s5;s6x3;s14
300095.SZ,20250124,EVENT,6.7496,7.445,5.599,0.231,s17;s12_in_ote;s4;s6x3;s14
601966.SH,20250124,EVENT,-0.0107,18.589,16.537,0.1925,s17;s4;s6x1;s14
688381.SH,20250124,EVENT,6.3703,18.64,16.557,0.0504,s1v2_CHoCH↓;s12_in_ote;s4;s5;s6x3;s14
000513.SZ,20250127,EVENT,0.0096,35.971,32.329,0.198,s17;s4;s5;s6x3;s14
688238.SH,20250127,EVENT,11.4689,6.58,4.202,0.077,s1v2_CHoCH↓;s17;s4;s6x1;s14
002368.SZ,20250213,EVENT,0.0606,27.458,19.702,0.0031,s1v2_CHoCH↑;s7v2_up;s18;s16;s23;s9_bsl_tight;s13
002386.SZ,20250212,EVENT,-1.7485,4.66,3.925,0.1715,s15;s9_bsl_tight;s6x1;s13
301589.SZ,20250214,EVENT,0.0867,178.955,152.027,0.336,s15;s9_bsl_tight;s10_in_ob;s6x3
603978.SH,20250220,EVENT,11.122,14.4,12.7,0.462,s17;s5;s6x1
605296.SH,20250221,EVENT,-0.1705,27.91,23.793,0.35,s15;s6x1
688238.SH,20250224,EVENT,-5.1077,6.58,4.44,0.0206,s1v2_CHoCH↑;s7v2_up;s18;s16;s9_bsl_tight;s13
300146.SZ,20250207,EVENT,2.4199,12.948,10.176,0.1848,s1v2_CHoCH↓;s17;s5;s6x1
002840.SZ,20250210,EVENT,-0.9338,13.52,10.793,0.48,s8_sweep_bear;s10_in_ob
300347.SZ,20250212,EVENT,7.5005,56.711,46.512,0.0044,s1v2_CHoCH↑;s7v2_up;s18;s16;s23;s9_bsl_tight
002727.SZ,20250213,EVENT,1.2492,14.384,11.189,0.2,s1v2_CHoCH↑;s7v2_up
600821.SH,20250213,EVENT,5.0965,5.663,4.748,0.049,s1v2_CHoCH↑;s7v2_up;s19;s9_bsl_tight
688338.SH,20250214,EVENT,3.2015,26.802,21.942,0.024,s1v2_CHoCH↑;s7v2_up;s19;s9_bsl_tight;s11_mss_bull_fresh;s6x1
603069.SH,20250224,EVENT,1.0748,19.23,17.156,0.1294,s1v2_CHoCH↓;s17;s12_in_ote;s5;s6x1
688560.SH,20250224,EVENT,6.2732,15.6,11.254,0.0784,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s10_in_ob;s6x1
300686.SZ,20250206,EVENT,5.4975,10.52,7.385,0.0171,s1v2_CHoCH↓;s20;s15;s9_bsl_tight;s6x1;s14
688600.SH,20250207,EVENT,0.3494,15.111,11.537,0.07,s1v2_CHoCH↓;s20;s15
000932.SZ,20250220,EVENT,3.5922,4.64,3.853,0.056,s1v2_CHoCH↓;s20;s15;s10_in_ob
600611.SH,20250220,EVENT,-3.8119,7.92,5.869,0.0784,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s10_in_ob;s6x1
603658.SH,20250224,EVENT,-3.3261,42.6,36.411,0.539,s17;s9_bsl_tight;s6x1
601869_SH.SH,20250207,CONT,1.5136,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
002656_SZ.SZ,20250213,CONT,1.1636,,,0.18,s7v2_up;s16;s5
601689_SH.SH,20250213,CONT,-4.0041,,,0.0038,s1v2_CHoCH↑;s7v2_up;s18;s16;s23;s5
600633_SH.SH,20250217,CONT,-19.27,,,0.0038,s1v2_CHoCH↑;s7v2_up;s18;s16;s23;s5
300115_SZ.SZ,20250218,CONT,17.8851,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
301252_SZ.SZ,20250218,CONT,1.8602,,,0.045,s7v2_up;s22;s5
688665_SH.SH,20250218,CONT,-10.6356,,,0.18,s7v2_up;s16;s5
603666_SH.SH,20250219,CONT,13.407,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
001339_SZ.SZ,20250224,CONT,9.3192,,,0.3,s7v2_up;s5
603360_SH.SH,20250224,CONT,7.3423,,,0.18,s7v2_up;s16;s5
301280_SZ.SZ,20250226,CONT,29.6207,,,0.0038,s1v2_CHoCH↑;s7v2_up;s18;s16;s23;s5
603895_SH.SH,20250226,CONT,5.2965,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
688678_SH.SH,20250227,CONT,15.0118,,,0.18,s7v2_up;s16;s5
603070_SH.SH,20250228,CONT,-4.2,,,0.3,s7v2_up;s5
301227.SZ,20250205,EVENT,1.4474,15.053,11.316,0.1,s1v2_CHoCH↓;s4;s14
000513.SZ,20250206,EVENT,-0.4438,35.971,32.341,0.1386,s17;s9_bsl_tight;s4;s5;s6x3;s14
000513.SZ,20250207,EVENT,-5.1349,35.971,32.359,0.396,s17;s4;s5;s6x3
603027.SH,20250207,EVENT,-0.9831,9.874,7.402,0.22,s1v2_CHoCH↓;s17;s4
000513.SZ,20250210,EVENT,-2.9792,35.971,33.074,0.396,s17;s4;s5;s6x3
000513.SZ,20250212,EVENT,-0.5807,34.281,33.096,0.2772,s17;s12_in_ote;s4;s5;s6x3
300967.SZ,20250220,EVENT,5.0081,12.195,11.205,0.095,s1v2_CHoCH↓;s17;s8_sweep_bear;s4;s5;s6x3
600075.SH,20250221,EVENT,-3.4878,4.51,4.163,0.049,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s4;s6x1
301515.SZ,20250227,EVENT,1.5492,19.815,18.075,0.07,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s4
688317.SH,20250227,EVENT,0.9154,17.9,15.459,0.0672,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s10_in_ob;s4;s6x3
301391.SZ,20250221,EVENT,0.3237,41.074,38.744,0.0353,s1v2_CHoCH↓;s20;s15;s9_bsl_tight;s5;s6x3
000651.SZ,20250305,EVENT,1.9439,45.27,40.026,0.1646,s10_in_ob;s12_in_ote;s5;s6x1;s13
300457.SZ,20250304,EVENT,-0.7707,21.585,19.353,0.192,s1v2_CHoCH↑;s7v2_up;s10_in_ob;s6x3
300371.SZ,20250306,EVENT,-0.6922,10.462,9.331,0.0274,s1v2_CHoCH↓;s20;s15;s9_bsl_tight;s10_in_ob;s13
002203.SZ,20250307,EVENT,-1.4308,10.76,9.255,0.288,s1v2_CHoCH↓;s5;s6x3
001286.SZ,20250313,EVENT,2.0759,9.29,8.897,0.0144,s1v2_CHoCH↓;s20;s15;s9_bsl_tight;s5;s6x1;s13
603558.SH,20250326,EVENT,-8.8976,9.738,8.607,0.4,s15;s10_in_ob
002432.SZ,20250328,EVENT,-0.1933,42.214,39.417,0.0144,s1v2_CHoCH↑;s7v2_up;s19;s9_bsl_tight;s12_in_ote;s5;s6x1
300749.SZ,20250305,EVENT,0.2016,7.92,6.458,0.0549,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s10_in_ob;s12_in_ote;s6x1
000709.SZ,20250320,EVENT,0.8363,2.21,2.094,0.0353,s1v2_CHoCH↑;s7v2_up;s8_sweep_bear;s9_bsl_tight;s5;s6x1
301589.SZ,20250303,EVENT,1.0286,179.335,163.681,0.504,s9_bsl_tight;s5;s6x3
002252.SZ,20250305,EVENT,4.0469,7.1,6.678,0.2534,s1v2_CHoCH↓;s17;s10_in_ob;s5;s6x3
600603.SH,20250305,EVENT,-1.9765,11.0,8.765,0.0294,s1v2_CHoCH↑;s7v2_up;s19;s5;s6x1
300861.SZ,20250311,EVENT,-7.138,14.718,13.204,0.0315,s7v2_up;s22;s8_sweep_bear;s9_bsl_tight
002145.SZ,20250314,EVENT,3.7457,4.76,4.133,0.0588,s1v2_CHoCH↑;s7v2_up;s8_sweep_bear;s9_bsl_tight;s6x1
300749.SZ,20250314,EVENT,0.5507,7.36,6.512,0.112,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s10_in_ob
002145.SZ,20250321,EVENT,5.9623,4.76,4.405,0.084,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s5
301507.SZ,20250324,EVENT,-0.717,13.961,12.762,0.0176,s1v2_CHoCH↑;s7v2_up;s18;s16;s9_bsl_tight;s5
002245_SZ.SZ,20250304,CONT,2.1873,,,0.3,s7v2_up;s5
003019_SZ.SZ,20250304,CONT,18.548,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
002580_SZ.SZ,20250305,CONT,19.4159,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
605100_SH.SH,20250305,CONT,11.0112,,,0.18,s7v2_up;s16;s5
603067_SH.SH,20250311,CONT,10.2309,,,0.045,s7v2_up;s22;s5
002283_SZ.SZ,20250312,CONT,-6.216,,,0.045,s7v2_up;s22;s5
600595_SH.SH,20250312,CONT,-3.4138,,,0.18,s7v2_up;s16;s5
603615_SH.SH,20250317,CONT,-15.3288,,,0.18,s7v2_up;s16;s5
300402_SZ.SZ,20250321,CONT,-28.6137,,,0.18,s7v2_up;s16;s5
688359_SH.SH,20250326,CONT,-22.2777,,,0.18,s7v2_up;s16;s5
603579_SH.SH,20250327,CONT,-1.0075,,,0.045,s7v2_up;s22;s5
001228.SZ,20250306,EVENT,2.8822,24.28,20.359,0.0206,s1v2_CHoCH↑;s7v2_up;s19;s9_bsl_tight;s12_in_ote;s4;s6x3
000922.SZ,20250307,EVENT,5.6382,12.27,10.734,0.0392,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s10_in_ob;s4;s6x1
000912.SZ,20250312,EVENT,4.6069,5.17,4.56,0.0071,s1v2_CHoCH↑;s7v2_up;s18;s16;s9_bsl_tight;s10_in_ob;s4;s5
000958.SZ,20250313,EVENT,-1.7838,6.52,5.83,0.0147,s1v2_CHoCH↑;s7v2_up;s19;s4;s5;s6x1
688317.SH,20250313,EVENT,-0.5465,17.9,16.628,0.0403,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s10_in_ob;s4;s5;s6x3
301395.SZ,20250326,EVENT,3.9748,10.177,9.655,0.0071,s1v2_CHoCH↓;s20;s15;s8_sweep_bear;s10_in_ob;s4;s5;s6x1
000929.SZ,20250328,EVENT,-11.1801,7.77,6.181,0.0262,s7v2_up;s22;s9_bsl_tight;s4
603759.SH,20250328,EVENT,-5.853,9.035,7.902,0.105,s7v2_up;s16;s9_bsl_tight;s4
003027.SZ,20250317,EVENT,0.9211,15.311,13.99,0.0588,s1v2_CHoCH↑;s7v2_up;s8_sweep_bear;s9_bsl_tight;s6x1
002365_SZ.SZ,20250409,CONT,10.4064,,,0.06,s1v2_CHoCH↑;s7v2_up;s5;s14
601086_SH.SH,20250417,CONT,10.2402,,,0.0126,s1v2_CHoCH↑;s7v2_up;s18;s16;s5;s14
603326_SH.SH,20250418,CONT,5.0363,,,0.06,s1v2_CHoCH↑;s7v2_up;s5;s14
603057_SH.SH,20250421,CONT,-7.3675,,,0.09,s7v2_up;s16;s5;s14
301033_SZ.SZ,20250422,CONT,3.088,,,0.0126,s1v2_CHoCH↑;s7v2_up;s18;s16;s5;s14
603590_SH.SH,20250422,CONT,0.2512,,,0.09,s7v2_up;s16;s5;s14
002743_SZ.SZ,20250429,CONT,0.8072,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
688501_SH.SH,20250429,CONT,13.5324,,,0.3,s7v2_up;s5
300802.SZ,20250402,EVENT,-9.9329,20.227,17.311,0.1478,s1v2_CHoCH↓;s17;s9_bsl_tight;s10_in_ob;s5
688093_SH.SH,20250507,CONT,-5.951,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
688112_SH.SH,20250507,CONT,-3.3276,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
002891_SZ.SZ,20250512,CONT,11.5261,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
002620_SZ.SZ,20250515,CONT,-8.8449,,,0.18,s7v2_up;s16;s5
605016_SH.SH,20250515,CONT,6.8416,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
002052_SZ.SZ,20250516,CONT,1.3556,,,0.18,s7v2_up;s16;s5
002956_SZ.SZ,20250516,CONT,-3.1642,,,0.18,s7v2_up;s16;s5
002052_SZ.SZ,20250519,CONT,3.3599,,,0.18,s7v2_up;s16;s5
600499_SH.SH,20250520,CONT,-0.4638,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
300069_SZ.SZ,20250527,CONT,-16.8596,,,0.18,s7v2_up;s16;s5
603195.SH,20250611,EVENT,-3.8806,49.279,46.326,0.0617,s15;s8_sweep_bear;s9_bsl_tight;s5;s6x1;s13
688352.SH,20250619,EVENT,-0.639,11.47,10.373,0.288,s15;s10_in_ob;s5;s6x3
688352.SH,20250620,EVENT,1.4808,11.47,10.214,0.288,s15;s10_in_ob;s5;s6x3
688303.SH,20250605,EVENT,1.1051,23.41,17.394,0.0343,s1v2_CHoCH↑;s7v2_up;s19;s9_bsl_tight;s6x1
002919.SZ,20250612,EVENT,-2.9664,17.3,14.583,0.098,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s6x1
002992.SZ,20250613,EVENT,-0.8291,68.37,50.753,0.77,s17;s6x1
600756.SH,20250613,EVENT,-1.0674,17.0,13.64,0.0257,s7v2_up;s22;s9_bsl_tight;s12_in_ote;s6x1
000422.SZ,20250612,EVENT,-3.6192,14.08,11.4,0.0235,s1v2_CHoCH↑;s7v2_up;s19;s10_in_ob;s5;s6x1
002111.SZ,20250613,EVENT,4.9953,10.99,9.674,0.047,s7v2_up;s21;s9_bsl_tight;s10_in_ob;s5;s6x1
002023.SZ,20250619,EVENT,-2.3222,11.02,10.024,0.0504,s7v2_up;s21;s8_sweep_bear;s5;s6x1
002262.SZ,20250619,EVENT,-0.8673,23.86,20.988,0.042,s1v2_CHoCH↓;s20;s15;s5
002061.SZ,20250620,EVENT,5.032,4.14,3.822,0.0206,s1v2_CHoCH↑;s7v2_up;s19;s9_bsl_tight;s5;s6x1
600330.SH,20250620,EVENT,4.2286,7.22,6.506,0.0274,s1v2_CHoCH↑;s7v2_up;s19;s9_bsl_tight;s10_in_ob;s6x1
002192.SZ,20250623,EVENT,3.6801,29.85,27.714,0.0588,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s5;s6x1
601390.SH,20250625,EVENT,0.0578,5.414,5.128,0.1176,s15;s10_in_ob;s12_in_ote;s5;s6x1
002734_SZ.SZ,20250603,CONT,27.5617,,,0.045,s7v2_up;s22;s5
002174_SZ.SZ,20250605,CONT,-9.4443,,,0.0038,s1v2_CHoCH↑;s7v2_up;s18;s16;s23;s5
600521_SH.SH,20250609,CONT,3.3921,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
603879_SH.SH,20250609,CONT,-6.3633,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
600193_SH.SH,20250610,CONT,-2.9083,,,0.045,s7v2_up;s22;s5
002565_SZ.SZ,20250617,CONT,13.6678,,,0.3,s7v2_up;s5
301345_SZ.SZ,20250620,CONT,43.1645,,,0.045,s7v2_up;s22;s5
688658_SH.SH,20250623,CONT,21.6978,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
002309_SZ.SZ,20250624,CONT,8.5719,,,0.18,s7v2_up;s16;s5
688183_SH.SH,20250625,CONT,1.4986,,,0.18,s7v2_up;s16;s5
300548_SZ.SZ,20250626,CONT,18.9601,,,0.18,s7v2_up;s16;s5
601598.SH,20250609,EVENT,-0.6416,4.73,4.374,0.1617,s17;s9_bsl_tight;s4;s5;s6x1
603777.SH,20250609,EVENT,-13.3665,15.3,12.425,0.0924,s1v2_CHoCH↓;s17;s8_sweep_bear;s4;s6x1
600022.SH,20250612,EVENT,-3.424,1.36,1.28,0.0739,s1v2_CHoCH↓;s17;s10_in_ob;s4;s5;s6x1
688084.SH,20250619,EVENT,3.4287,71.08,63.771,0.0403,s7v2_up;s21;s8_sweep_bear;s9_bsl_tight;s10_in_ob;s4;s6x3
688298.SH,20250619,EVENT,6.0815,27.38,22.284,0.0735,s7v2_up;s16;s9_bsl_tight;s4;s6x1
688739.SH,20250619,EVENT,2.8778,26.97,24.421,0.0072,s1v2_CHoCH↑;s7v2_up;s19;s9_bsl_tight;s12_in_ote;s4;s5;s6x1
300218.SZ,20250623,EVENT,6.6877,15.154,13.723,0.084,s1v2_CHoCH↓;s4;s5;s6x1
688739.SH,20250623,EVENT,2.3636,26.071,24.418,0.0123,s1v2_CHoCH↑;s7v2_up;s19;s9_bsl_tight;s12_in_ote;s4;s5;s6x3
000778.SZ,20250625,EVENT,2.4981,3.485,3.29,0.0235,s7v2_up;s21;s9_bsl_tight;s10_in_ob;s4;s5;s6x1
601011.SH,20250625,EVENT,3.5823,2.69,2.366,0.0784,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s10_in_ob;s6x1
002716.SZ,20250626,EVENT,13.1501,4.35,3.303,0.0294,s1v2_CHoCH↑;s7v2_up;s18;s16;s9_bsl_tight
603318.SH,20250626,EVENT,5.1566,6.882,6.142,0.0343,s1v2_CHoCH↓;s20;s15;s9_bsl_tight;s6x1
002716.SZ,20250627,EVENT,12.2691,4.35,3.686,0.0176,s1v2_CHoCH↑;s7v2_up;s18;s16;s9_bsl_tight;s5
002049.SZ,20250701,EVENT,0.4093,65.73,61.016,0.245,s15;s6x1;s13
000921.SZ,20250710,EVENT,2.8109,29.98,24.877,0.1035,s1v2_CHoCH↓;s17;s10_in_ob;s5;s6x1;s13
688788.SH,20250711,EVENT,12.7396,33.438,24.788,0.098,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s6x1
688352.SH,20250703,EVENT,2.7613,11.47,10.205,0.168,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s6x3
688521.SH,20250716,EVENT,0.8771,99.9,82.484,0.084,s7v2_up;s21;s5;s6x1
000521.SZ,20250717,EVENT,2.1321,7.275,6.446,0.6,s15;s6x3
002413_SZ.SZ,20250704,CONT,-12.0936,,,0.3,s7v2_up;s5
688518_SH.SH,20250704,CONT,-2.1858,,,0.045,s7v2_up;s22;s5
001896_SZ.SZ,20250714,CONT,-14.8341,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
603127_SH.SH,20250716,CONT,31.8238,,,0.18,s7v2_up;s16;s5
601869_SH.SH,20250718,CONT,16.7943,,,0.18,s7v2_up;s16;s5
603083_SH.SH,20250718,CONT,-3.4724,,,0.18,s7v2_up;s16;s5
300308_SZ.SZ,20250724,CONT,9.2976,,,0.18,s7v2_up;s16;s5
002384_SZ.SZ,20250729,CONT,3.3283,,,0.045,s7v2_up;s22;s5
688226_SH.SH,20250729,CONT,23.9755,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
603836.SH,20250717,EVENT,0.4208,11.149,8.848,0.0245,s1v2_CHoCH↑;s7v2_up;s19;s4;s6x1
688788.SH,20250724,EVENT,7.2203,33.438,27.874,0.07,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s4
300433.SZ,20250703,EVENT,1.8045,21.892,20.16,0.0588,s1v2_CHoCH↑;s7v2_up;s8_sweep_bear;s9_bsl_tight;s6x1
002327.SZ,20250804,EVENT,1.3809,7.47,7.185,0.462,s17;s5;s6x1
002327.SZ,20250814,EVENT,0.0115,7.47,7.148,0.0554,s24_eql_risk;s17;s10_in_ob;s12_in_ote;s5
300096.SZ,20250819,EVENT,9.5979,4.31,3.82,0.21,s15;s5;s6x1
600343_SH.SH,20250804,CONT,-2.1974,,,0.045,s7v2_up;s22;s5
688156_SH.SH,20250804,CONT,-0.4761,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
688163_SH.SH,20250805,CONT,-1.8269,,,0.18,s7v2_up;s16;s5
688265_SH.SH,20250805,CONT,41.216,,,0.18,s7v2_up;s16;s5
300229_SZ.SZ,20250807,CONT,2.2231,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
300224_SZ.SZ,20250808,CONT,-4.8906,,,0.18,s7v2_up;s16;s5
301268_SZ.SZ,20250811,CONT,-3.3139,,,0.18,s7v2_up;s16;s5
603109_SH.SH,20250811,CONT,-4.8316,,,0.045,s7v2_up;s22;s5
002148_SZ.SZ,20250812,CONT,2.1111,,,0.18,s7v2_up;s16;s5
001277_SZ.SZ,20250814,CONT,-19.9775,,,0.3,s7v2_up;s5
000501_SZ.SZ,20250818,CONT,-12.6448,,,0.18,s7v2_up;s16;s5
300855_SZ.SZ,20250818,CONT,-7.7048,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
688661_SH.SH,20250818,CONT,1.5822,,,0.045,s7v2_up;s22;s5
601231_SH.SH,20250819,CONT,1.0892,,,0.0038,s1v2_CHoCH↑;s7v2_up;s18;s16;s23;s5
688226_SH.SH,20250819,CONT,-14.8419,,,0.18,s7v2_up;s16;s5
300809_SZ.SZ,20250820,CONT,-14.0701,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
600884_SH.SH,20250820,CONT,-3.1412,,,0.3,s7v2_up;s5
603893_SH.SH,20250821,CONT,0.696,,,0.18,s7v2_up;s16;s5
