symbol,entry_date,src,net_pnl_pct,pnl,structure_state,trend_v2,breakout_kind_v2,retrace_state_v2
002430_SZ.SZ,20241029,CONT,6.9786,6.9786,bull(HH+HL),up,CHoCH↑,no_retrace
603019_SH.SH,20241030,CONT,38.867,38.867,bull(HH+HL),up,BOS↑,no_retrace
002612_SZ.SZ,20241031,CONT,-0.2625,-0.2625,bull(HH+HL),up,CHoCH↑,no_retrace
002318.SZ,20241016,EVENT,4.4552,4.4552,expansion(HH+LL),up,CHoCH↑,no_retrace
301227.SZ,20241017,EVENT,-2.838,-2.838,expansion(HH+LL),up,CHoCH↑,retrace_ok
600497.SH,20241021,EVENT,13.0287,13.0287,expansion(HH+LL),up,CHoCH↑,no_retrace
601975.SH,20241028,EVENT,-0.2208,-0.2208,expansion(HH+LL),up,CHoCH↑,retrace_ok
688392.SH,20241016,EVENT,21.0504,21.0504,expansion(HH+LL),up,CHoCH↑,no_retrace
001289.SZ,20241101,EVENT,-0.0646,-0.0646,bull(HH+HL),down,BOS↓,retrace_fail
688443.SH,20241121,EVENT,-7.5499,-7.5499,compress(LH+HL),down,CHoCH↓,retrace_fail
603500.SH,20241101,EVENT,12.3776,12.3776,bull(HH+HL),up,CHoCH↑,retrace_ok
601666.SH,20241114,EVENT,0.0872,0.0872,bear(LH+LL),up,BOS↑,retrace_fail
300639.SZ,20241118,EVENT,6.5372,6.5372,bear(LH+LL),down,CHoCH↓,retrace_fail
600416_SH.SH,20241101,CONT,-5.1863,-5.1863,bull(HH+HL),up,BOS↑,no_retrace
000096_SZ.SZ,20241104,CONT,3.2628,3.2628,expansion(HH+LL),up,BOS↑,no_retrace
000716_SZ.SZ,20241104,CONT,14.7105,14.7105,bull(HH+HL),up,BOS↑,no_retrace
600458_SH.SH,20241104,CONT,2.1271,2.1271,bull(HH+HL),up,BOS↑,no_retrace
000070_SZ.SZ,20241105,CONT,0.8753,0.8753,bull(HH+HL),up,BOS↑,no_retrace
002808_SZ.SZ,20241105,CONT,25.2545,25.2545,compress(LH+HL),up,BOS↑,no_retrace
002988_SZ.SZ,20241105,CONT,-1.9638,-1.9638,bull(HH+HL),up,BOS↑,no_retrace
600234_SH.SH,20241105,CONT,12.5451,12.5451,bull(HH+HL),up,BOS↑,retrace_ok
688616_SH.SH,20241105,CONT,3.8,3.8,bull(HH+HL),up,CHoCH↑,no_retrace
600624_SH.SH,20241106,CONT,-6.1524,-6.1524,bear(LH+LL),up,BOS↑,no_retrace
002517_SZ.SZ,20241107,CONT,1.4478,1.4478,bull(HH+HL),up,BOS↑,retrace_ok
002351_SZ.SZ,20241112,CONT,-4.9436,-4.9436,bull(HH+HL),up,BOS↑,retrace_ok
688320_SH.SH,20241114,CONT,2.4452,2.4452,compress(LH+HL),up,BOS↑,retrace_ok
002310_SZ.SZ,20241115,CONT,-8.842,-8.842,compress(LH+HL),up,BOS↑,no_retrace
601789_SH.SH,20241115,CONT,-1.3062,-1.3062,bull(HH+HL),up,BOS↑,no_retrace
000815_SZ.SZ,20241120,CONT,-0.2855,-0.2855,bull(HH+HL),up,BOS↑,no_retrace
603325_SH.SH,20241120,CONT,-0.5716,-0.5716,bull(HH+HL),up,BOS↑,no_retrace
301268_SZ.SZ,20241126,CONT,-10.3333,-10.3333,bull(HH+HL),up,BOS↑,no_retrace
002927_SZ.SZ,20241128,CONT,-2.5471,-2.5471,bull(HH+HL),up,BOS↑,no_retrace
300235_SZ.SZ,20241128,CONT,-1.8583,-1.8583,bull(HH+HL),up,BOS↑,no_retrace
300805_SZ.SZ,20241128,CONT,-0.2,-0.2,compress(LH+HL),up,BOS↑,retrace_ok
001376.SZ,20241202,EVENT,3.919,3.919,compress(LH+HL),down,BOS↓,retrace_ok
002122_SZ.SZ,20241206,CONT,44.4194,44.4194,bull(HH+HL),up,BOS↑,retrace_ok
002052_SZ.SZ,20241209,CONT,0.1257,0.1257,bull(HH+HL),up,BOS↑,no_retrace
002860_SZ.SZ,20241213,CONT,-10.6318,-10.6318,compress(LH+HL),up,BOS↑,retrace_ok
001313_SZ.SZ,20241217,CONT,-3.1967,-3.1967,bear(LH+LL),up,BOS↑,no_retrace
300809_SZ.SZ,20241219,CONT,-14.9894,-14.9894,bull(HH+HL),up,BOS↑,retrace_ok
603610_SH.SH,20241219,CONT,-11.0941,-11.0941,bull(HH+HL),up,BOS↑,retrace_ok
603390_SH.SH,20241226,CONT,-26.7132,-26.7132,bull(HH+HL),up,BOS↑,retrace_ok
002791.SZ,20250120,EVENT,3.974,3.974,expansion(HH+LL),down,BOS↓,no_retrace
688659.SH,20250122,EVENT,8.799,8.799,bear(LH+LL),down,CHoCH↓,retrace_ok
300457.SZ,20250124,EVENT,11.53,11.53,bear(LH+LL),down,CHoCH↓,retrace_ok
300250.SZ,20250115,EVENT,23.9321,23.9321,bull(HH+HL),down,CHoCH↓,retrace_ok
601678.SH,20250117,EVENT,1.718,1.718,bear(LH+LL),down,CHoCH↓,retrace_fail
688100.SH,20250117,EVENT,7.7157,7.7157,expansion(HH+LL),down,CHoCH↓,retrace_fail
002439.SZ,20250124,EVENT,17.1443,17.1443,bear(LH+LL),down,BOS↓,no_retrace
688100.SH,20250116,EVENT,7.0821,7.0821,expansion(HH+LL),down,CHoCH↓,retrace_ok
301391.SZ,20250121,EVENT,9.1833,9.1833,expansion(HH+LL),down,CHoCH↓,retrace_ok
300095.SZ,20250122,EVENT,5.358,5.358,bear(LH+LL),down,BOS↓,retrace_ok
301468.SZ,20250122,EVENT,1.1432,1.1432,expansion(HH+LL),down,CHoCH↓,no_retrace
688326.SH,20250122,EVENT,24.6478,24.6478,bear(LH+LL),down,CHoCH↓,retrace_ok
603858.SH,20250123,EVENT,-2.5498,-2.5498,bear(LH+LL),down,BOS↓,retrace_ok
688573.SH,20250123,EVENT,6.6081,6.6081,bear(LH+LL),down,CHoCH↓,no_retrace
600196.SH,20250124,EVENT,6.1746,6.1746,expansion(HH+LL),down,CHoCH↓,retrace_ok
003004.SZ,20250127,EVENT,4.6046,4.6046,bear(LH+LL),up,CHoCH↑,retrace_fail
600881.SH,20250102,EVENT,1.4198,1.4198,bull(HH+HL),up,BOS↑,retrace_fail
301176.SZ,20250109,EVENT,2.8929,2.8929,expansion(HH+LL),down,CHoCH↓,retrace_ok
688212.SH,20250110,EVENT,4.3183,4.3183,bear(LH+LL),down,CHoCH↓,retrace_ok
301227.SZ,20250114,EVENT,10.7373,10.7373,bull(HH+HL),down,CHoCH↓,no_retrace
301290.SZ,20250114,EVENT,7.2098,7.2098,compress(LH+HL),down,CHoCH↓,no_retrace
002252.SZ,20250115,EVENT,3.5473,3.5473,bear(LH+LL),down,CHoCH↓,retrace_ok
688310.SH,20250115,EVENT,2.4017,2.4017,expansion(HH+LL),down,CHoCH↓,retrace_ok
301391.SZ,20250116,EVENT,12.0466,12.0466,expansion(HH+LL),down,CHoCH↓,retrace_ok
603799.SH,20250117,EVENT,0.4971,0.4971,bear(LH+LL),down,BOS↓,retrace_fail
688061.SH,20250117,EVENT,18.673,18.673,expansion(HH+LL),down,BOS↓,no_retrace
000513.SZ,20250120,EVENT,-1.0534,-1.0534,compress(LH+HL),down,BOS↓,retrace_ok
002340.SZ,20250122,EVENT,2.4117,2.4117,compress(LH+HL),down,CHoCH↓,retrace_ok
600059.SH,20250122,EVENT,1.4731,1.4731,expansion(HH+LL),down,CHoCH↓,retrace_ok
600639.SH,20250122,EVENT,1.2073,1.2073,bear(LH+LL),down,CHoCH↓,no_retrace
605266.SH,20250122,EVENT,5.2975,5.2975,expansion(HH+LL),down,CHoCH↓,retrace_ok
000932.SZ,20250123,EVENT,9.7536,9.7536,expansion(HH+LL),down,CHoCH↓,retrace_ok
688659.SH,20250124,EVENT,4.7136,4.7136,bear(LH+LL),down,CHoCH↓,retrace_ok
688061.SH,20250127,EVENT,13.1334,13.1334,expansion(HH+LL),down,BOS↓,no_retrace
000534_SZ.SZ,20250123,CONT,-5.476,-5.476,bull(HH+HL),up,BOS↑,retrace_ok
002252.SZ,20250114,EVENT,5.2945,5.2945,compress(LH+HL),down,CHoCH↓,retrace_ok
600380.SH,20250116,EVENT,-1.1697,-1.1697,bear(LH+LL),down,BOS↓,no_retrace
688326.SH,20250116,EVENT,28.9273,28.9273,bear(LH+LL),down,CHoCH↓,retrace_ok
000513.SZ,20250122,EVENT,0.2254,0.2254,bear(LH+LL),down,BOS↓,retrace_fail
601666.SH,20250122,EVENT,1.4585,1.4585,compress(LH+HL),down,CHoCH↓,no_retrace
688184.SH,20250122,EVENT,0.2438,0.2438,bear(LH+LL),down,CHoCH↓,retrace_ok
000513.SZ,20250123,EVENT,-1.4335,-1.4335,bear(LH+LL),down,BOS↓,retrace_fail
000513.SZ,20250124,EVENT,-1.1746,-1.1746,bear(LH+LL),down,BOS↓,retrace_ok
300095.SZ,20250124,EVENT,6.7496,6.7496,bear(LH+LL),down,BOS↓,retrace_ok
601966.SH,20250124,EVENT,-0.0107,-0.0107,bear(LH+LL),down,BOS↓,retrace_ok
688381.SH,20250124,EVENT,6.3703,6.3703,bear(LH+LL),down,CHoCH↓,no_retrace
000513.SZ,20250127,EVENT,0.0096,0.0096,bear(LH+LL),down,BOS↓,retrace_ok
688238.SH,20250127,EVENT,11.4689,11.4689,bear(LH+LL),down,CHoCH↓,retrace_ok
002368.SZ,20250213,EVENT,0.0606,0.0606,bear(LH+LL),up,CHoCH↑,no_retrace
002386.SZ,20250212,EVENT,-1.7485,-1.7485,bear(LH+LL),down,BOS↓,retrace_fail
301589.SZ,20250214,EVENT,0.0867,0.0867,bear(LH+LL),down,BOS↓,retrace_fail
603978.SH,20250220,EVENT,11.122,11.122,bear(LH+LL),down,BOS↓,retrace_ok
605296.SH,20250221,EVENT,-0.1705,-0.1705,bear(LH+LL),down,BOS↓,retrace_fail
688238.SH,20250224,EVENT,-5.1077,-5.1077,compress(LH+HL),up,CHoCH↑,no_retrace
300146.SZ,20250207,EVENT,2.4199,2.4199,bear(LH+LL),down,CHoCH↓,retrace_ok
002840.SZ,20250210,EVENT,-0.9338,-0.9338,compress(LH+HL),down,BOS↓,no_retrace
300347.SZ,20250212,EVENT,7.5005,7.5005,bear(LH+LL),up,CHoCH↑,no_retrace
002727.SZ,20250213,EVENT,1.2492,1.2492,compress(LH+HL),up,CHoCH↑,retrace_ok
600821.SH,20250213,EVENT,5.0965,5.0965,expansion(HH+LL),up,CHoCH↑,retrace_fail
688338.SH,20250214,EVENT,3.2015,3.2015,compress(LH+HL),up,CHoCH↑,retrace_fail
603069.SH,20250224,EVENT,1.0748,1.0748,compress(LH+HL),down,CHoCH↓,retrace_ok
688560.SH,20250224,EVENT,6.2732,6.2732,compress(LH+HL),up,CHoCH↑,retrace_ok
300686.SZ,20250206,EVENT,5.4975,5.4975,bear(LH+LL),down,CHoCH↓,retrace_fail
688600.SH,20250207,EVENT,0.3494,0.3494,bear(LH+LL),down,CHoCH↓,retrace_fail
000932.SZ,20250220,EVENT,3.5922,3.5922,compress(LH+HL),down,CHoCH↓,retrace_fail
600611.SH,20250220,EVENT,-3.8119,-3.8119,compress(LH+HL),up,CHoCH↑,retrace_ok
603658.SH,20250224,EVENT,-3.3261,-3.3261,bear(LH+LL),down,BOS↓,retrace_ok
601869_SH.SH,20250207,CONT,1.5136,1.5136,expansion(HH+LL),up,CHoCH↑,no_retrace
002656_SZ.SZ,20250213,CONT,1.1636,1.1636,bull(HH+HL),up,BOS↑,no_retrace
601689_SH.SH,20250213,CONT,-4.0041,-4.0041,bear(LH+LL),up,CHoCH↑,no_retrace
600633_SH.SH,20250217,CONT,-19.27,-19.27,bear(LH+LL),up,CHoCH↑,no_retrace
300115_SZ.SZ,20250218,CONT,17.8851,17.8851,compress(LH+HL),up,CHoCH↑,retrace_ok
301252_SZ.SZ,20250218,CONT,1.8602,1.8602,bull(HH+HL),up,BOS↑,retrace_ok
688665_SH.SH,20250218,CONT,-10.6356,-10.6356,compress(LH+HL),up,BOS↑,no_retrace
603666_SH.SH,20250219,CONT,13.407,13.407,compress(LH+HL),up,CHoCH↑,retrace_ok
001339_SZ.SZ,20250224,CONT,9.3192,9.3192,expansion(HH+LL),up,BOS↑,retrace_ok
603360_SH.SH,20250224,CONT,7.3423,7.3423,bull(HH+HL),up,BOS↑,no_retrace
301280_SZ.SZ,20250226,CONT,29.6207,29.6207,bear(LH+LL),up,CHoCH↑,no_retrace
603895_SH.SH,20250226,CONT,5.2965,5.2965,compress(LH+HL),up,CHoCH↑,retrace_ok
688678_SH.SH,20250227,CONT,15.0118,15.0118,compress(LH+HL),up,BOS↑,no_retrace
603070_SH.SH,20250228,CONT,-4.2,-4.2,compress(LH+HL),up,BOS↑,retrace_ok
301227.SZ,20250205,EVENT,1.4474,1.4474,expansion(HH+LL),down,CHoCH↓,no_retrace
000513.SZ,20250206,EVENT,-0.4438,-0.4438,bear(LH+LL),down,BOS↓,retrace_ok
000513.SZ,20250207,EVENT,-5.1349,-5.1349,bear(LH+LL),down,BOS↓,retrace_ok
603027.SH,20250207,EVENT,-0.9831,-0.9831,bear(LH+LL),down,CHoCH↓,retrace_ok
000513.SZ,20250210,EVENT,-2.9792,-2.9792,bear(LH+LL),down,BOS↓,retrace_ok
000513.SZ,20250212,EVENT,-0.5807,-0.5807,bear(LH+LL),down,BOS↓,retrace_ok
300967.SZ,20250220,EVENT,5.0081,5.0081,bear(LH+LL),down,CHoCH↓,retrace_ok
600075.SH,20250221,EVENT,-3.4878,-3.4878,compress(LH+HL),up,CHoCH↑,retrace_ok
301515.SZ,20250227,EVENT,1.5492,1.5492,bull(HH+HL),up,CHoCH↑,retrace_ok
688317.SH,20250227,EVENT,0.9154,0.9154,bull(HH+HL),up,CHoCH↑,retrace_ok
301391.SZ,20250221,EVENT,0.3237,0.3237,compress(LH+HL),down,CHoCH↓,retrace_fail
000651.SZ,20250305,EVENT,1.9439,1.9439,bear(LH+LL),down,BOS↓,no_retrace
300457.SZ,20250304,EVENT,-0.7707,-0.7707,compress(LH+HL),up,CHoCH↑,retrace_ok
300371.SZ,20250306,EVENT,-0.6922,-0.6922,bull(HH+HL),down,CHoCH↓,retrace_fail
002203.SZ,20250307,EVENT,-1.4308,-1.4308,bear(LH+LL),down,CHoCH↓,no_retrace
001286.SZ,20250313,EVENT,2.0759,2.0759,bull(HH+HL),down,CHoCH↓,retrace_fail
603558.SH,20250326,EVENT,-8.8976,-8.8976,expansion(HH+LL),down,BOS↓,retrace_fail
002432.SZ,20250328,EVENT,-0.1933,-0.1933,compress(LH+HL),up,CHoCH↑,retrace_fail
300749.SZ,20250305,EVENT,0.2016,0.2016,bull(HH+HL),up,CHoCH↑,retrace_ok
000709.SZ,20250320,EVENT,0.8363,0.8363,bull(HH+HL),up,CHoCH↑,retrace_ok
301589.SZ,20250303,EVENT,1.0286,1.0286,compress(LH+HL),down,BOS↓,no_retrace
002252.SZ,20250305,EVENT,4.0469,4.0469,compress(LH+HL),down,CHoCH↓,retrace_ok
600603.SH,20250305,EVENT,-1.9765,-1.9765,bull(HH+HL),up,CHoCH↑,retrace_fail
300861.SZ,20250311,EVENT,-7.138,-7.138,bull(HH+HL),up,BOS↑,retrace_ok
002145.SZ,20250314,EVENT,3.7457,3.7457,expansion(HH+LL),up,CHoCH↑,retrace_ok
300749.SZ,20250314,EVENT,0.5507,0.5507,compress(LH+HL),up,CHoCH↑,retrace_ok
002145.SZ,20250321,EVENT,5.9623,5.9623,bull(HH+HL),up,CHoCH↑,retrace_ok
301507.SZ,20250324,EVENT,-0.717,-0.717,compress(LH+HL),up,CHoCH↑,no_retrace
002245_SZ.SZ,20250304,CONT,2.1873,2.1873,compress(LH+HL),up,BOS↑,retrace_ok
003019_SZ.SZ,20250304,CONT,18.548,18.548,compress(LH+HL),up,CHoCH↑,retrace_ok
002580_SZ.SZ,20250305,CONT,19.4159,19.4159,compress(LH+HL),up,CHoCH↑,retrace_ok
605100_SH.SH,20250305,CONT,11.0112,11.0112,bull(HH+HL),up,BOS↑,no_retrace
603067_SH.SH,20250311,CONT,10.2309,10.2309,bull(HH+HL),up,BOS↑,retrace_ok
002283_SZ.SZ,20250312,CONT,-6.216,-6.216,bull(HH+HL),up,BOS↑,retrace_ok
600595_SH.SH,20250312,CONT,-3.4138,-3.4138,bull(HH+HL),up,BOS↑,no_retrace
603615_SH.SH,20250317,CONT,-15.3288,-15.3288,bull(HH+HL),up,BOS↑,no_retrace
300402_SZ.SZ,20250321,CONT,-28.6137,-28.6137,bull(HH+HL),up,BOS↑,no_retrace
688359_SH.SH,20250326,CONT,-22.2777,-22.2777,bull(HH+HL),up,BOS↑,no_retrace
603579_SH.SH,20250327,CONT,-1.0075,-1.0075,bull(HH+HL),up,BOS↑,retrace_ok
001228.SZ,20250306,EVENT,2.8822,2.8822,compress(LH+HL),up,CHoCH↑,retrace_fail
000922.SZ,20250307,EVENT,5.6382,5.6382,bull(HH+HL),up,CHoCH↑,retrace_ok
000912.SZ,20250312,EVENT,4.6069,4.6069,bull(HH+HL),up,CHoCH↑,no_retrace
000958.SZ,20250313,EVENT,-1.7838,-1.7838,bear(LH+LL),up,CHoCH↑,retrace_fail
688317.SH,20250313,EVENT,-0.5465,-0.5465,bull(HH+HL),up,CHoCH↑,retrace_ok
301395.SZ,20250326,EVENT,3.9748,3.9748,bull(HH+HL),down,CHoCH↓,retrace_fail
000929.SZ,20250328,EVENT,-11.1801,-11.1801,bull(HH+HL),up,BOS↑,retrace_ok
603759.SH,20250328,EVENT,-5.853,-5.853,bull(HH+HL),up,BOS↑,no_retrace
003027.SZ,20250317,EVENT,0.9211,0.9211,bull(HH+HL),up,CHoCH↑,retrace_ok
002365_SZ.SZ,20250409,CONT,10.4064,10.4064,bear(LH+LL),up,CHoCH↑,retrace_ok
601086_SH.SH,20250417,CONT,10.2402,10.2402,expansion(HH+LL),up,CHoCH↑,no_retrace
603326_SH.SH,20250418,CONT,5.0363,5.0363,expansion(HH+LL),up,CHoCH↑,retrace_ok
603057_SH.SH,20250421,CONT,-7.3675,-7.3675,bull(HH+HL),up,BOS↑,no_retrace
301033_SZ.SZ,20250422,CONT,3.088,3.088,bull(HH+HL),up,CHoCH↑,no_retrace
603590_SH.SH,20250422,CONT,0.2512,0.2512,bull(HH+HL),up,BOS↑,no_retrace
002743_SZ.SZ,20250429,CONT,0.8072,0.8072,bear(LH+LL),up,CHoCH↑,retrace_ok
688501_SH.SH,20250429,CONT,13.5324,13.5324,compress(LH+HL),up,BOS↑,retrace_ok
300802.SZ,20250402,EVENT,-9.9329,-9.9329,bull(HH+HL),down,CHoCH↓,retrace_ok
688093_SH.SH,20250507,CONT,-5.951,-5.951,bear(LH+LL),up,CHoCH↑,retrace_ok
688112_SH.SH,20250507,CONT,-3.3276,-3.3276,expansion(HH+LL),up,CHoCH↑,no_retrace
002891_SZ.SZ,20250512,CONT,11.5261,11.5261,bear(LH+LL),up,CHoCH↑,retrace_ok
002620_SZ.SZ,20250515,CONT,-8.8449,-8.8449,compress(LH+HL),up,BOS↑,no_retrace
605016_SH.SH,20250515,CONT,6.8416,6.8416,compress(LH+HL),up,CHoCH↑,no_retrace
002052_SZ.SZ,20250516,CONT,1.3556,1.3556,bull(HH+HL),up,BOS↑,no_retrace
002956_SZ.SZ,20250516,CONT,-3.1642,-3.1642,expansion(HH+LL),up,BOS↑,no_retrace
002052_SZ.SZ,20250519,CONT,3.3599,3.3599,bull(HH+HL),up,BOS↑,no_retrace
600499_SH.SH,20250520,CONT,-0.4638,-0.4638,expansion(HH+LL),up,CHoCH↑,no_retrace
300069_SZ.SZ,20250527,CONT,-16.8596,-16.8596,compress(LH+HL),up,BOS↑,no_retrace
603195.SH,20250611,EVENT,-3.8806,-3.8806,bull(HH+HL),down,BOS↓,retrace_fail
688352.SH,20250619,EVENT,-0.639,-0.639,bear(LH+LL),down,BOS↓,retrace_fail
688352.SH,20250620,EVENT,1.4808,1.4808,bear(LH+LL),down,BOS↓,retrace_fail
688303.SH,20250605,EVENT,1.1051,1.1051,bull(HH+HL),up,CHoCH↑,retrace_fail
002919.SZ,20250612,EVENT,-2.9664,-2.9664,bull(HH+HL),up,CHoCH↑,retrace_ok
002992.SZ,20250613,EVENT,-0.8291,-0.8291,bear(LH+LL),down,BOS↓,retrace_ok
600756.SH,20250613,EVENT,-1.0674,-1.0674,bull(HH+HL),up,BOS↑,retrace_ok
000422.SZ,20250612,EVENT,-3.6192,-3.6192,expansion(HH+LL),up,CHoCH↑,retrace_fail
002111.SZ,20250613,EVENT,4.9953,4.9953,compress(LH+HL),up,BOS↑,retrace_fail
002023.SZ,20250619,EVENT,-2.3222,-2.3222,bull(HH+HL),up,BOS↑,retrace_fail
002262.SZ,20250619,EVENT,-0.8673,-0.8673,expansion(HH+LL),down,CHoCH↓,retrace_fail
002061.SZ,20250620,EVENT,5.032,5.032,compress(LH+HL),up,CHoCH↑,retrace_fail
600330.SH,20250620,EVENT,4.2286,4.2286,compress(LH+HL),up,CHoCH↑,retrace_fail
002192.SZ,20250623,EVENT,3.6801,3.6801,bull(HH+HL),up,CHoCH↑,retrace_ok
601390.SH,20250625,EVENT,0.0578,0.0578,compress(LH+HL),down,BOS↓,retrace_fail
002734_SZ.SZ,20250603,CONT,27.5617,27.5617,bull(HH+HL),up,BOS↑,retrace_ok
002174_SZ.SZ,20250605,CONT,-9.4443,-9.4443,bear(LH+LL),up,CHoCH↑,no_retrace
600521_SH.SH,20250609,CONT,3.3921,3.3921,compress(LH+HL),up,CHoCH↑,retrace_ok
603879_SH.SH,20250609,CONT,-6.3633,-6.3633,expansion(HH+LL),up,CHoCH↑,retrace_ok
600193_SH.SH,20250610,CONT,-2.9083,-2.9083,bull(HH+HL),up,BOS↑,retrace_ok
002565_SZ.SZ,20250617,CONT,13.6678,13.6678,expansion(HH+LL),up,BOS↑,retrace_ok
301345_SZ.SZ,20250620,CONT,43.1645,43.1645,bull(HH+HL),up,BOS↑,retrace_ok
688658_SH.SH,20250623,CONT,21.6978,21.6978,compress(LH+HL),up,CHoCH↑,retrace_ok
002309_SZ.SZ,20250624,CONT,8.5719,8.5719,compress(LH+HL),up,BOS↑,no_retrace
688183_SH.SH,20250625,CONT,1.4986,1.4986,bull(HH+HL),up,BOS↑,no_retrace
300548_SZ.SZ,20250626,CONT,18.9601,18.9601,bull(HH+HL),up,BOS↑,no_retrace
601598.SH,20250609,EVENT,-0.6416,-0.6416,compress(LH+HL),down,BOS↓,retrace_ok
603777.SH,20250609,EVENT,-13.3665,-13.3665,bear(LH+LL),down,CHoCH↓,retrace_ok
600022.SH,20250612,EVENT,-3.424,-3.424,bear(LH+LL),down,CHoCH↓,retrace_ok
688084.SH,20250619,EVENT,3.4287,3.4287,compress(LH+HL),up,BOS↑,retrace_fail
688298.SH,20250619,EVENT,6.0815,6.0815,bull(HH+HL),up,BOS↑,no_retrace
688739.SH,20250619,EVENT,2.8778,2.8778,compress(LH+HL),up,CHoCH↑,retrace_fail
300218.SZ,20250623,EVENT,6.6877,6.6877,compress(LH+HL),down,CHoCH↓,no_retrace
688739.SH,20250623,EVENT,2.3636,2.3636,bull(HH+HL),up,CHoCH↑,retrace_fail
000778.SZ,20250625,EVENT,2.4981,2.4981,compress(LH+HL),up,BOS↑,retrace_fail
601011.SH,20250625,EVENT,3.5823,3.5823,bull(HH+HL),up,CHoCH↑,retrace_ok
002716.SZ,20250626,EVENT,13.1501,13.1501,bull(HH+HL),up,CHoCH↑,no_retrace
603318.SH,20250626,EVENT,5.1566,5.1566,expansion(HH+LL),down,CHoCH↓,retrace_fail
002716.SZ,20250627,EVENT,12.2691,12.2691,bull(HH+HL),up,CHoCH↑,no_retrace
002049.SZ,20250701,EVENT,0.4093,0.4093,bear(LH+LL),down,BOS↓,retrace_fail
000921.SZ,20250710,EVENT,2.8109,2.8109,bear(LH+LL),down,CHoCH↓,retrace_ok
688788.SH,20250711,EVENT,12.7396,12.7396,bull(HH+HL),up,CHoCH↑,retrace_ok
688352.SH,20250703,EVENT,2.7613,2.7613,compress(LH+HL),up,CHoCH↑,retrace_ok
688521.SH,20250716,EVENT,0.8771,0.8771,bull(HH+HL),up,BOS↑,retrace_fail
000521.SZ,20250717,EVENT,2.1321,2.1321,bear(LH+LL),down,BOS↓,retrace_fail
002413_SZ.SZ,20250704,CONT,-12.0936,-12.0936,compress(LH+HL),up,BOS↑,retrace_ok
688518_SH.SH,20250704,CONT,-2.1858,-2.1858,bull(HH+HL),up,BOS↑,retrace_ok
001896_SZ.SZ,20250714,CONT,-14.8341,-14.8341,expansion(HH+LL),up,CHoCH↑,no_retrace
603127_SH.SH,20250716,CONT,31.8238,31.8238,bull(HH+HL),up,BOS↑,no_retrace
601869_SH.SH,20250718,CONT,16.7943,16.7943,bull(HH+HL),up,BOS↑,no_retrace
603083_SH.SH,20250718,CONT,-3.4724,-3.4724,bull(HH+HL),up,BOS↑,no_retrace
300308_SZ.SZ,20250724,CONT,9.2976,9.2976,bull(HH+HL),up,BOS↑,no_retrace
002384_SZ.SZ,20250729,CONT,3.3283,3.3283,bull(HH+HL),up,BOS↑,retrace_ok
688226_SH.SH,20250729,CONT,23.9755,23.9755,bull(HH+HL),up,CHoCH↑,retrace_ok
603836.SH,20250717,EVENT,0.4208,0.4208,bull(HH+HL),up,CHoCH↑,retrace_fail
688788.SH,20250724,EVENT,7.2203,7.2203,bull(HH+HL),up,CHoCH↑,retrace_ok
300433.SZ,20250703,EVENT,1.8045,1.8045,bull(HH+HL),up,CHoCH↑,retrace_ok
002327.SZ,20250804,EVENT,1.3809,1.3809,bear(LH+LL),down,BOS↓,retrace_ok
002327.SZ,20250814,EVENT,0.0115,0.0115,bear(LH+LL),down,BOS↓,retrace_ok
300096.SZ,20250819,EVENT,9.5979,9.5979,bear(LH+LL),down,BOS↓,retrace_fail
600343_SH.SH,20250804,CONT,-2.1974,-2.1974,bull(HH+HL),up,BOS↑,retrace_ok
688156_SH.SH,20250804,CONT,-0.4761,-0.4761,compress(LH+HL),up,CHoCH↑,no_retrace
688163_SH.SH,20250805,CONT,-1.8269,-1.8269,bull(HH+HL),up,BOS↑,no_retrace
688265_SH.SH,20250805,CONT,41.216,41.216,bull(HH+HL),up,BOS↑,no_retrace
300229_SZ.SZ,20250807,CONT,2.2231,2.2231,bull(HH+HL),up,CHoCH↑,no_retrace
300224_SZ.SZ,20250808,CONT,-4.8906,-4.8906,bull(HH+HL),up,BOS↑,no_retrace
301268_SZ.SZ,20250811,CONT,-3.3139,-3.3139,bull(HH+HL),up,BOS↑,no_retrace
603109_SH.SH,20250811,CONT,-4.8316,-4.8316,bull(HH+HL),up,BOS↑,retrace_ok
002148_SZ.SZ,20250812,CONT,2.1111,2.1111,bull(HH+HL),up,BOS↑,no_retrace
001277_SZ.SZ,20250814,CONT,-19.9775,-19.9775,expansion(HH+LL),up,BOS↑,retrace_ok
000501_SZ.SZ,20250818,CONT,-12.6448,-12.6448,bull(HH+HL),up,BOS↑,no_retrace
300855_SZ.SZ,20250818,CONT,-7.7048,-7.7048,bull(HH+HL),up,CHoCH↑,retrace_ok
688661_SH.SH,20250818,CONT,1.5822,1.5822,bull(HH+HL),up,BOS↑,retrace_ok
601231_SH.SH,20250819,CONT,1.0892,1.0892,bear(LH+LL),up,CHoCH↑,no_retrace
688226_SH.SH,20250819,CONT,-14.8419,-14.8419,bull(HH+HL),up,BOS↑,no_retrace
300809_SZ.SZ,20250820,CONT,-14.0701,-14.0701,compress(LH+HL),up,CHoCH↑,no_retrace
600884_SH.SH,20250820,CONT,-3.1412,-3.1412,compress(LH+HL),up,BOS↑,retrace_ok
603893_SH.SH,20250821,CONT,0.696,0.696,bull(HH+HL),up,BOS↑,no_retrace
