symbol,entry_date,src,net_pnl_pct,resonance_break,resonance_side,breakout_price,breakout_date
002734_SZ.SZ,20250603,CONT,27.5617,,,13.747,20250514
002174_SZ.SZ,20250605,CONT,-9.4443,,,9.63,20250514
600521_SH.SH,20250609,CONT,3.3921,,,16.792,20250529
603879_SH.SH,20250609,CONT,-6.3633,,,5.04,20250530
600193_SH.SH,20250610,CONT,-2.9083,,,4.33,20250527
002565_SZ.SZ,20250617,CONT,13.6678,,,4.051,20250526
301345_SZ.SZ,20250620,CONT,43.1645,,,66.18,20250529
688658_SH.SH,20250623,CONT,21.6978,,,15.4,20250609
002309_SZ.SZ,20250624,CONT,8.5719,,,3.2,20250617
688183_SH.SH,20250625,CONT,1.4986,,,32.254,20250605
300548_SZ.SZ,20250626,CONT,18.9601,,,57.13,20250613
601598.SH,20250609,EVENT,-0.6416,False,,4.55,20250514
603777.SH,20250609,EVENT,-13.3665,False,,12.96,20250523
600022.SH,20250612,EVENT,-3.424,False,,1.31,20250603
688084.SH,20250619,EVENT,3.4287,False,,70.89,20250613
688298.SH,20250619,EVENT,6.0815,False,,24.22,20250530
688739.SH,20250619,EVENT,2.8778,False,,25.36,20250603
300218.SZ,20250623,EVENT,6.6877,False,,13.307,20250506
688739.SH,20250623,EVENT,2.3636,False,,25.36,20250603
000778.SZ,20250625,EVENT,2.4981,False,,3.445,20250606
601011.SH,20250625,EVENT,3.5823,False,,2.46,20250523
002716.SZ,20250626,EVENT,13.1501,False,,3.58,20250604
603318.SH,20250626,EVENT,5.1566,False,,6.312,20250530
002716.SZ,20250627,EVENT,12.2691,False,,3.58,20250604
002049.SZ,20250701,EVENT,0.4093,False,,63.08,20250624
000921.SZ,20250710,EVENT,2.8109,False,,26.45,20250620
688788.SH,20250711,EVENT,12.7396,False,,29.84,20250625
688352.SH,20250703,EVENT,2.7613,False,,10.88,20250624
688521.SH,20250716,EVENT,0.8771,False,,89.97,20250627
000521.SZ,20250717,EVENT,2.1321,False,,6.765,20250618
002413_SZ.SZ,20250704,CONT,-12.0936,,,5.99,20250703
688518_SH.SH,20250704,CONT,-2.1858,,,18.3,20250617
001896_SZ.SZ,20250714,CONT,-14.8341,,,5.12,20250707
603127_SH.SH,20250716,CONT,31.8238,,,22.61,20250707
601869_SH.SH,20250718,CONT,16.7943,,,40.832,20250717
603083_SH.SH,20250718,CONT,-3.4724,,,49.275,20250717
300308_SZ.SZ,20250724,CONT,9.2976,,,145.38,20250714
002384_SZ.SZ,20250729,CONT,3.3283,,,38.35,20250701
688226_SH.SH,20250729,CONT,23.9755,,,32.408,20250715
603836.SH,20250717,EVENT,0.4208,False,,10.111,20250707
688788.SH,20250724,EVENT,7.2203,False,,29.84,20250625
300433.SZ,20250703,EVENT,1.8045,False,,20.844,20250605
002327.SZ,20250804,EVENT,1.3809,False,,7.33,20250715
002327.SZ,20250814,EVENT,0.0115,False,,7.33,20250715
300096.SZ,20250819,EVENT,9.5979,False,,3.86,20250814
600343_SH.SH,20250804,CONT,-2.1974,,,14.24,20250728
688156_SH.SH,20250804,CONT,-0.4761,,,21.3,20250801
688163_SH.SH,20250805,CONT,-1.8269,,,25.86,20250804
688265_SH.SH,20250805,CONT,41.216,,,38.186,20250804
300229_SZ.SZ,20250807,CONT,2.2231,,,23.0,20250725
300224_SZ.SZ,20250808,CONT,-4.8906,,,17.281,20250807
301268_SZ.SZ,20250811,CONT,-3.3139,,,19.9,20250804
603109_SH.SH,20250811,CONT,-4.8316,,,30.034,20250722
002148_SZ.SZ,20250812,CONT,2.1111,,,7.31,20250804
001277_SZ.SZ,20250814,CONT,-19.9775,,,49.9,20250804
000501_SZ.SZ,20250818,CONT,-12.6448,,,10.245,20250807
300855_SZ.SZ,20250818,CONT,-7.7048,,,28.84,20250815
688661_SH.SH,20250818,CONT,1.5822,,,44.36,20250811
601231_SH.SH,20250819,CONT,1.0892,,,15.79,20250806
688226_SH.SH,20250819,CONT,-14.8419,,,38.56,20250805
300809_SZ.SZ,20250820,CONT,-14.0701,,,48.36,20250819
600884_SH.SH,20250820,CONT,-3.1412,,,10.84,20250808
603893_SH.SH,20250821,CONT,0.696,,,165.88,20250812
002993_SZ.SZ,20250825,CONT,-13.2428,,,39.956,20250812
300274_SZ.SZ,20250825,CONT,37.8121,,,75.024,20250806
301057_SZ.SZ,20250825,CONT,9.8277,,,18.192,20250805
301526_SZ.SZ,20250825,CONT,11.8244,,,5.17,20250813
300004_SZ.SZ,20250826,CONT,-14.9107,,,8.86,20250818
301057_SZ.SZ,20250826,CONT,9.7279,,,18.192,20250805
300147_SZ.SZ,20250827,CONT,-5.6329,,,9.15,20250819
603021_SH.SH,20250827,CONT,7.3157,,,3.94,20250818
688260_SH.SH,20250827,CONT,-1.6071,,,22.6,20250811
000029_SZ.SZ,20250829,CONT,-2.2234,,,19.545,20250804
301448_SZ.SZ,20250829,CONT,50.7873,,,31.19,20250815
600107_SH.SH,20250829,CONT,17.9979,,,4.45,20250818
600487_SH.SH,20250829,CONT,-1.2728,,,18.728,20250825
605288_SH.SH,20250829,CONT,35.4265,,,41.329,20250819
002221.SZ,20250926,EVENT,-9.0532,False,,9.01,20250925
301197.SZ,20250904,EVENT,16.3759,False,,20.202,20250826
601665.SH,20250917,EVENT,5.5818,False,,5.531,20250911
603121.SH,20250919,EVENT,3.2014,False,,18.65,20250918
002802.SZ,20250917,EVENT,0.127,False,,13.462,20250901
688232.SH,20250917,EVENT,-0.0233,False,,28.781,20250903
688232.SH,20250926,EVENT,-1.2672,False,,27.811,20250919
301197.SZ,20250929,EVENT,3.5508,False,,19.252,20250916
688218_SH.SH,20250901,CONT,-7.3678,,,24.69,20250825
688433_SH.SH,20250901,CONT,18.9881,,,44.449,20250829
000972_SZ.SZ,20250908,CONT,-22.9557,,,3.92,20250821
002943_SZ.SZ,20250908,CONT,-4.8138,,,22.417,20250806
300756_SZ.SZ,20250908,CONT,8.7757,,,27.629,20250905
605133_SH.SH,20250908,CONT,2.2184,,,40.21,20250829
688088_SH.SH,20250908,CONT,-5.2341,,,52.68,20250822
688612_SH.SH,20250908,CONT,-2.8945,,,33.922,20250822
000830_SZ.SZ,20250909,CONT,-10.3974,,,12.4,20250821
603285_SH.SH,20250911,CONT,-16.7533,,,24.91,20250904
002715_SZ.SZ,20250912,CONT,1.558,,,23.8,20250911
688325_SH.SH,20250912,CONT,67.9818,,,64.53,20250911
001234_SZ.SZ,20250916,CONT,-11.1748,,,26.77,20250915
300736_SZ.SZ,20250916,CONT,-5.2462,,,13.05,20250915
002715_SZ.SZ,20250919,CONT,-5.8693,,,23.8,20250911
300111_SZ.SZ,20250922,CONT,13.4134,,,4.78,20250905
603216_SH.SH,20250922,CONT,0.09,,,16.79,20250916
301288_SZ.SZ,20250923,CONT,-4.4802,,,15.75,20250908
603298_SH.SH,20250924,CONT,-6.8595,,,24.53,20250910
300904_SZ.SZ,20250929,CONT,-4.27,,,73.3,20250926
301042_SZ.SZ,20250930,CONT,8.2663,,,30.549,20250912
603216_SH.SH,20250930,CONT,-11.442,,,16.79,20250916
000526.SZ,20250924,EVENT,-3.5165,False,,47.19,20250909
002969.SZ,20250930,EVENT,5.0347,False,,3.56,20250827
300791.SZ,20250910,EVENT,-5.1692,False,,24.171,20250903
000906.SZ,20251013,EVENT,0.3983,False,,6.23,20251010
002413.SZ,20251031,EVENT,0.4929,False,,5.64,20251028
002221.SZ,20251009,EVENT,-4.0416,False,,9.01,20250925
301258.SZ,20251014,EVENT,2.7943,False,,33.587,20250919
301325.SZ,20251028,EVENT,7.1158,False,,63.17,20251010
300686_SZ.SZ,20251014,CONT,-1.2828,,,14.44,20250925
601011_SH.SH,20251017,CONT,-2.2619,,,2.97,20251010
603530_SH.SH,20251017,CONT,-2.1152,,,31.65,20250926
601001_SH.SH,20251021,CONT,-2.355,,,15.563,20251020
603843_SH.SH,20251022,CONT,50.5326,,,4.88,20250926
000592_SZ.SZ,20251024,CONT,100.2505,,,3.7,20251017
000933_SZ.SZ,20251030,CONT,9.0308,,,20.18,20251009
002481.SZ,20251009,EVENT,9.8173,False,,5.91,20250908
600686.SH,20251009,EVENT,4.2874,False,,11.65,20250916
605266.SH,20251013,EVENT,3.0364,False,,20.253,20250922
688166.SH,20251103,EVENT,-8.351,False,,56.034,20251031
688010.SH,20251121,EVENT,5.0704,False,,27.32,20251117
000513.SZ,20251110,EVENT,-4.8666,False,,35.51,20251107
300592.SZ,20251105,EVENT,-1.2117,False,,10.904,20250923
000513.SZ,20251106,EVENT,-2.8781,False,,36.27,20251017
000513.SZ,20251107,EVENT,-3.446,False,,36.27,20251017
688321.SH,20251107,EVENT,-9.4927,False,,30.312,20251014
002892.SZ,20251119,EVENT,-2.9843,False,,13.398,20251107
002892.SZ,20251121,EVENT,-2.0574,False,,13.398,20251107
605555.SH,20251128,EVENT,7.4319,False,,17.32,20251028
600872.SH,20251106,EVENT,0.3393,False,,17.76,20251027
601919.SH,20251107,EVENT,0.6842,False,,14.1,20251027
603369.SH,20251107,EVENT,0.5933,False,,37.12,20251029
600576.SH,20251119,EVENT,-0.2295,False,,7.44,20251110
600858.SH,20251126,EVENT,6.1529,False,,5.45,20251121
688267.SH,20251126,EVENT,9.572,False,,20.628,20251121
600278.SH,20251128,EVENT,-2.1869,False,,7.951,20251121
000908_SZ.SZ,20251103,CONT,16.3344,,,6.03,20251016
002497_SZ.SZ,20251106,CONT,29.2072,,,16.681,20251024
300438_SZ.SZ,20251106,CONT,-6.1222,,,42.18,20251030
603185_SH.SH,20251106,CONT,5.5628,,,23.4,20251028
600815_SH.SH,20251111,CONT,-6.4657,,,3.48,20251105
000007_SZ.SZ,20251113,CONT,1.7792,,,7.54,20251029
000820_SZ.SZ,20251114,CONT,1.262,,,2.91,20251103
300078_SZ.SZ,20251125,CONT,7.8508,,,3.69,20251117
002051.SZ,20251106,EVENT,-0.1661,False,,8.51,20251021
600566.SH,20251126,EVENT,7.6558,False,,24.11,20251107
601233.SH,20251127,EVENT,0.5352,False,,14.86,20251107
002387.SZ,20251201,EVENT,0.2988,False,,9.21,20251110
688310.SH,20251201,EVENT,-7.457,False,,17.81,20251107
600873.SH,20251231,EVENT,1.3556,False,,9.802,20251226
000521.SZ,20251204,EVENT,-2.3233,False,,6.455,20251128
600734_SH.SH,20251202,CONT,-6.2606,,,4.09,20251120
603355_SH.SH,20251209,CONT,-11.8637,,,29.68,20251127
000901_SZ.SZ,20251215,CONT,14.1103,,,21.82,20251208
000935_SZ.SZ,20251216,CONT,-0.9149,,,24.79,20251215
002297_SZ.SZ,20251225,CONT,5.4911,,,10.84,20251224
300118_SZ.SZ,20251225,CONT,41.002,,,10.47,20251202
300531.SZ,20251204,EVENT,-2.52,False,,17.281,20251121
300834.SZ,20260105,EVENT,1.5024,False,,22.305,20251229
000513.SZ,20260107,EVENT,0.8517,False,,33.89,20260106
603039.SH,20260108,EVENT,-0.1504,False,,42.813,20251230
600872.SH,20260105,EVENT,0.5965,False,,17.01,20251231
002675.SZ,20260106,EVENT,3.8865,False,,13.67,20260105
002875.SZ,20260121,EVENT,0.2274,False,,16.21,20251226
601618.SH,20260128,EVENT,-0.1137,False,,3.17,20260126
688612.SH,20260128,EVENT,-1.9288,False,,32.582,20260126
000048.SZ,20260109,EVENT,17.4427,False,,13.98,20251224
002488.SZ,20260109,EVENT,1.8266,False,,8.87,20251229
688576.SH,20260109,EVENT,4.0171,False,,41.403,20251211
002422.SZ,20260107,EVENT,3.7599,False,,30.052,20251225
002675.SZ,20260107,EVENT,3.3676,False,,13.67,20260105
688506.SH,20260109,EVENT,-8.1724,False,,346.2,20251224
688506.SH,20260112,EVENT,-10.3783,False,,346.2,20251224
002608.SZ,20260119,EVENT,-0.319,False,,7.43,20260116
300129_SZ.SZ,20260105,CONT,50.0788,,,9.41,20251225
002169_SZ.SZ,20260107,CONT,1.0142,,,9.21,20251222
002582_SZ.SZ,20260109,CONT,36.5576,,,10.609,20260105
300984_SZ.SZ,20260109,CONT,-2.2482,,,49.236,20251229
000603_SZ.SZ,20260112,CONT,50.3059,,,32.3,20260105
688503_SH.SH,20260114,CONT,3.8927,,,65.587,20260107
300054_SZ.SZ,20260116,CONT,-4.4044,,,46.36,20260115
603650_SH.SH,20260116,CONT,-9.2833,,,47.392,20260107
000612_SZ.SZ,20260120,CONT,2.1447,,,10.005,20251226
002112_SZ.SZ,20260120,CONT,11.4901,,,13.99,20260106
300855_SZ.SZ,20260120,CONT,-2.8142,,,37.3,20260119
301073_SZ.SZ,20260120,CONT,-1.6834,,,28.03,20260107
000960_SZ.SZ,20260121,CONT,-3.7313,,,28.65,20260106
001373_SZ.SZ,20260121,CONT,6.6687,,,32.08,20251230
600547_SH.SH,20260121,CONT,-2.7236,,,41.52,20260109
300201_SZ.SZ,20260122,CONT,-0.3239,,,6.82,20260107
688155_SH.SH,20260122,CONT,12.7928,,,61.87,20260105
002358_SZ.SZ,20260123,CONT,6.4104,,,5.78,20260108
002339_SZ.SZ,20260126,CONT,11.5343,,,9.94,20260116
603012_SH.SH,20260127,CONT,1.1959,,,6.03,20260106
300594_SZ.SZ,20260128,CONT,5.7618,,,24.75,20260122
603861_SH.SH,20260128,CONT,5.0434,,,12.97,20260109
603986_SH.SH,20260128,CONT,-9.5316,,,273.77,20260116
688008_SH.SH,20260128,CONT,-0.8447,,,142.904,20260121
688179_SH.SH,20260128,CONT,-8.9233,,,12.76,20260105
688536_SH.SH,20260128,CONT,-11.3217,,,180.086,20260121
600176_SH.SH,20260129,CONT,26.0257,,,21.39,20260128
600211.SH,20260122,EVENT,-4.4005,False,,41.745,20260105
600329.SH,20260209,EVENT,-1.6533,False,,40.48,20260205
603858.SH,20260204,EVENT,1.0734,False,,16.77,20260120
002286.SZ,20260209,EVENT,-0.7673,False,,10.25,20260204
601137.SH,20260211,EVENT,5.4141,False,,19.279,20260202
688617.SH,20260211,EVENT,-6.1587,False,,230.013,20260202
301320.SZ,20260205,EVENT,3.3411,False,,18.341,20260114
600436.SH,20260206,EVENT,-8.6772,False,,167.97,20260205
300679.SZ,20260210,EVENT,-6.9528,False,,44.375,20260126
301130.SZ,20260211,EVENT,0.8623,False,,31.127,20260121
600743.SH,20260211,EVENT,-0.2508,False,,1.91,20260202
300679.SZ,20260213,EVENT,-3.8248,False,,44.375,20260126
688617.SH,20260213,EVENT,-1.5947,False,,230.013,20260202
600208.SH,20260224,EVENT,0.2476,False,,3.89,20260130
002475.SZ,20260225,EVENT,-1.9758,False,,50.351,20260212
600331_SH.SH,20260202,CONT,21.1029,,,14.23,20260123
603285_SH.SH,20260202,CONT,5.2827,,,25.21,20260114
603306_SH.SH,20260202,CONT,13.4052,,,67.802,20260119
605056_SH.SH,20260202,CONT,10.0995,,,18.84,20260123
002487_SZ.SZ,20260204,CONT,11.5697,,,54.403,20260116
000533_SZ.SZ,20260213,CONT,40.4357,,,9.93,20260203
603950_SH.SH,20260227,CONT,6.419,,,33.89,20260210
600971.SH,20260211,EVENT,5.1356,False,,6.26,20260126
600801.SH,20260204,EVENT,-2.6805,False,,25.19,20260122
688317.SH,20260204,EVENT,0.042,False,,21.8,20260126
002015.SZ,20260205,EVENT,6.3251,False,,10.59,20260112
600873.SH,20260206,EVENT,4.1276,False,,9.992,20260115
301307.SZ,20260306,EVENT,4.4752,False,,33.97,20260113
002955.SZ,20260319,EVENT,-2.8504,False,,26.85,20260302
300633.SZ,20260319,EVENT,-5.5516,False,,26.421,20260302
603885.SH,20260326,EVENT,2.9426,False,,11.4,20260319
000009.SZ,20260311,EVENT,-5.9054,False,,9.32,20260303
000408.SZ,20260325,EVENT,6.9561,False,,74.007,20260319
000408.SZ,20260326,EVENT,8.4677,False,,74.007,20260319
603836.SH,20260306,EVENT,-5.1864,False,,10.64,20260303
300583.SZ,20260310,EVENT,-0.5219,False,,14.775,20260302
688278.SH,20260316,EVENT,-2.1037,False,,69.415,20260310
002655_SZ.SZ,20260302,CONT,5.9493,,,13.65,20260210
600188_SH.SH,20260302,CONT,11.4052,,,14.1,20260128
600482_SH.SH,20260305,CONT,-11.9589,,,27.827,20260210
601898_SH.SH,20260312,CONT,-2.7054,,,14.55,20260212
301265_SZ.SZ,20260317,CONT,0.9915,,,16.502,20260306
300868_SZ.SZ,20260324,CONT,6.0426,,,41.38,20260323
688251_SH.SH,20260325,CONT,-3.1379,,,33.9,20260312
002309_SZ.SZ,20260331,CONT,-16.2417,,,3.68,20260320
600909.SH,20260311,EVENT,-3.6518,False,,6.4,20260212
600208.SH,20260316,EVENT,-4.9156,False,,3.61,20260303
600679.SH,20260319,EVENT,-3.3432,False,,12.667,20260302
603043.SH,20260330,EVENT,-3.9452,False,,16.07,20260319
605162_SH.SH,20260401,CONT,10.4529,,,11.16,20260331
002713_SZ.SZ,20260408,CONT,10.1528,,,11.75,20260327
002902_SZ.SZ,20260414,CONT,2.576,,,29.87,20260413
002281_SZ.SZ,20260416,CONT,34.3896,,,89.8,20260403
002281_SZ.SZ,20260417,CONT,35.6861,,,89.8,20260403
301222_SZ.SZ,20260417,CONT,29.8452,,,27.414,20260416
688383_SH.SH,20260417,CONT,3.5317,,,76.98,20260401
603165_SH.SH,20260420,CONT,8.5821,,,14.96,20260417
301369_SZ.SZ,20260423,CONT,37.1808,,,113.609,20260416
603950_SH.SH,20260423,CONT,15.0388,,,57.43,20260415
003031_SZ.SZ,20260428,CONT,26.8506,,,87.63,20260403
605006_SH.SH,20260428,CONT,28.4216,,,10.96,20260422
002273_SZ.SZ,20260430,CONT,10.7384,,,31.34,20260421
002384_SZ.SZ,20260430,CONT,16.8197,,,119.55,20260408
003031_SZ.SZ,20260430,CONT,35.3134,,,87.63,20260403
301603_SZ.SZ,20260430,CONT,26.7856,,,111.59,20260429
603139_SH.SH,20260430,CONT,5.5119,,,36.3,20260429
688683_SH.SH,20260430,CONT,1.1268,,,33.52,20260408
000063.SZ,20260529,EVENT,1.4191,False,,37.372,20260506
600239.SH,20260529,EVENT,-6.55,False,,1.47,20260526
603456.SH,20260527,EVENT,-1.7278,False,,12.6,20260525
002938_SZ.SZ,20260506,CONT,23.7167,,,53.56,20260408
003031_SZ.SZ,20260506,CONT,30.8796,,,87.63,20260403
688069_SH.SH,20260506,CONT,45.1166,,,25.602,20260420
002938_SZ.SZ,20260507,CONT,25.5635,,,53.56,20260408
301371_SZ.SZ,20260507,CONT,5.4799,,,22.31,20260413
688381_SH.SH,20260507,CONT,28.5425,,,25.98,20260422
002916_SZ.SZ,20260512,CONT,25.5841,,,289.5,20260421
300054_SZ.SZ,20260512,CONT,18.5593,,,54.71,20260423
603682_SH.SH,20260512,CONT,-5.4934,,,7.44,20260427
688508_SH.SH,20260512,CONT,6.3858,,,66.84,20260420
000668_SZ.SZ,20260514,CONT,1.0686,,,15.31,20260427
300475_SZ.SZ,20260514,CONT,-3.6178,,,167.458,20260427
300706_SZ.SZ,20260514,CONT,6.7505,,,40.95,20260428
688110_SH.SH,20260514,CONT,-11.271,,,122.97,20260427
688290_SH.SH,20260514,CONT,2.6271,,,55.99,20260427
000668_SZ.SZ,20260515,CONT,-0.9096,,,15.31,20260427
001339_SZ.SZ,20260518,CONT,3.8678,,,72.98,20260422
301285_SZ.SZ,20260518,CONT,-5.3475,,,110.99,20260513
601208_SH.SH,20260518,CONT,5.0701,,,36.73,20260429
603162_SH.SH,20260518,CONT,-8.3698,,,10.169,20260429
688017_SH.SH,20260518,CONT,-4.4363,,,219.79,20260430
002635_SZ.SZ,20260519,CONT,-3.8504,,,17.48,20260518
300408_SZ.SZ,20260519,CONT,49.9508,,,70.5,20260424
301123_SZ.SZ,20260519,CONT,17.8385,,,70.84,20260507
603336_SH.SH,20260519,CONT,-27.5771,,,12.744,20260518
603608_SH.SH,20260519,CONT,26.8395,,,13.58,20260508
688179_SH.SH,20260519,CONT,-10.4508,,,19.8,20260506
003004_SZ.SZ,20260520,CONT,58.5642,,,34.49,20260506
002273_SZ.SZ,20260520,CONT,-5.8821,,,34.99,20260507
002993_SZ.SZ,20260520,CONT,7.3483,,,55.408,20260513
603936_SH.SH,20260520,CONT,5.2934,,,16.87,20260506
605358_SH.SH,20260520,CONT,3.7469,,,54.51,20260519
688052_SH.SH,20260520,CONT,7.7877,,,165.58,20260417
600936_SH.SH,20260522,CONT,3.9812,,,4.22,20260506
300106_SZ.SZ,20260525,CONT,-10.9349,,,9.91,20260423
600730_SH.SH,20260525,CONT,1.7685,,,9.17,20260506
300825_SZ.SZ,20260526,CONT,7.5147,,,9.07,20260427
688107_SH.SH,20260526,CONT,-17.3429,,,32.18,20260430
002782_SZ.SZ,20260527,CONT,-18.3149,,,23.52,20260513
688068.SH,20260527,EVENT,-7.7309,False,,106.61,20260513
300883.SZ,20260528,EVENT,-7.1959,False,,6.82,20260429
600567.SH,20260611,EVENT,-5.2521,False,,1.31,20260609
002758.SZ,20260615,EVENT,-2.99,False,,7.805,20260608
600679.SH,20260608,EVENT,-10.6,False,,10.917,20260512
600567.SH,20260612,EVENT,7.0723,False,,1.31,20260609
603987.SH,20260612,EVENT,-0.934,False,,7.23,20260604
300871.SZ,20260615,EVENT,2.6908,False,,26.121,20260430
300193.SZ,20260616,EVENT,-4.9122,False,,7.94,20260521
301223.SZ,20260616,EVENT,-2.6463,False,,16.663,20260604
688377.SH,20260604,EVENT,-9.5393,False,,30.133,20260527
605507.SH,20260605,EVENT,-4.4321,False,,15.943,20260518
600187.SH,20260612,EVENT,-15.7731,False,,1.66,20260508
301333.SZ,20260616,EVENT,13.6648,False,,48.361,20260603
603899.SH,20260601,EVENT,-2.9342,False,,23.456,20260513
002637.SZ,20260603,EVENT,1.0045,False,,11.705,20260521
600585.SH,20260603,EVENT,-4.9084,False,,20.29,20260515
605507.SH,20260603,EVENT,-2.0988,False,,15.943,20260518
000100.SZ,20260604,EVENT,1.1383,False,,4.32,20260525
000055.SZ,20260609,EVENT,7.7806,False,,3.83,20260602
002206.SZ,20260611,EVENT,2.0874,False,,5.99,20260512
002332.SZ,20260611,EVENT,0.1146,False,,8.7,20260514
300347.SZ,20260611,EVENT,26.0276,False,,38.479,20260608
002223.SZ,20260615,EVENT,-4.0712,False,,25.44,20260608
300347.SZ,20260615,EVENT,0.5654,False,,38.479,20260608
603579.SH,20260615,EVENT,-0.2985,False,,18.09,20260608
301263.SZ,20260617,EVENT,-9.2489,False,,21.608,20260525
301333.SZ,20260617,EVENT,15.1185,False,,48.361,20260603
301097.SZ,20260618,EVENT,4.737,False,,41.222,20260527
300245.SZ,20260601,EVENT,-2.2301,False,,6.72,20260525
000409.SZ,20260604,EVENT,-4.5264,False,,10.42,20260525
300583.SZ,20260604,EVENT,-1.8729,False,,12.675,20260603
603858.SH,20260604,EVENT,-3.5877,False,,15.89,20260515
300611.SZ,20260605,EVENT,-0.3183,False,,25.82,20260519
688278.SH,20260605,EVENT,9.9354,False,,55.385,20260527
688513.SH,20260605,EVENT,-2.2323,False,,47.126,20260602
688606.SH,20260608,EVENT,-7.2355,False,,53.56,20260518
000055.SZ,20260610,EVENT,0.9652,False,,3.83,20260602
601800.SH,20260612,EVENT,-3.3188,False,,6.093,20260608
688109.SH,20260612,EVENT,3.1232,False,,86.53,20260604
000801.SZ,20260615,EVENT,-1.4207,False,,12.38,20260608
300791.SZ,20260615,EVENT,-4.8095,False,,16.681,20260608
600872.SH,20260615,EVENT,-6.592,False,,18.31,20260604
300883.SZ,20260616,EVENT,-3.0934,False,,6.55,20260529
000564.SZ,20260617,EVENT,-4.9047,False,,1.55,20260609
300347.SZ,20260617,EVENT,0.9277,False,,38.479,20260608
002962_SZ.SZ,20260603,CONT,-11.0477,,,20.771,20260602
301566_SZ.SZ,20260603,CONT,-1.7802,,,25.53,20260507
301568_SZ.SZ,20260603,CONT,47.2476,,,61.154,20260519
300037_SZ.SZ,20260605,CONT,13.5243,,,72.86,20260522
601678_SH.SH,20260623,CONT,-4.5478,,,5.82,20260611
002876_SZ.SZ,20260625,CONT,-11.6286,,,33.56,20260624
002937_SZ.SZ,20260625,CONT,1.3998,,,37.362,20260612
603290_SH.SH,20260630,CONT,-20.5931,,,116.692,20260601
600179.SH,20260603,EVENT,4.5809,False,,4.43,20260521
301078.SZ,20260605,EVENT,-2.1953,False,,8.41,20260604
002452.SZ,20260610,EVENT,9.4688,False,,11.94,20260525
002661.SZ,20260611,EVENT,-6.3837,True,EQL,8.513,20260512
300082.SZ,20260616,EVENT,-5.8697,False,,11.43,20260514
000100.SZ,20260610,EVENT,2.0876,False,,4.32,20260525
300143.SZ,20260720,EVENT,5.307,False,,7.2,20260715
600382.SH,20260729,EVENT,0.718,False,,5.76,20260717
300906.SZ,20260730,EVENT,-0.3593,False,,25.18,20260729
301032.SZ,20260722,EVENT,9.9244,False,,9.07,20260721
300988.SZ,20260724,EVENT,-2.5251,False,,14.95,20260722
301446.SZ,20260724,EVENT,23.6725,False,,31.4,20260717
002888.SZ,20260728,EVENT,17.0396,False,,20.51,20260706
601799.SH,20260729,EVENT,1.0371,False,,87.28,20260717
603390.SH,20260729,EVENT,7.6932,False,,10.21,20260708
600382.SH,20260730,EVENT,0.2339,False,,5.76,20260717
301446.SZ,20260731,EVENT,14.5298,False,,31.4,20260717
603920.SH,20260731,EVENT,20.7129,False,,31.91,20260730
002858.SZ,20260717,EVENT,-5.7828,False,,10.57,20260709
601717.SH,20260717,EVENT,0.4206,False,,15.96,20260623
688326.SH,20260717,EVENT,-4.9378,False,,65.74,20260713
002340.SZ,20260720,EVENT,7.8089,False,,6.35,20260716
301087.SZ,20260721,EVENT,3.73,False,,46.0,20260629
601600.SH,20260721,EVENT,7.2042,False,,8.7,20260714
000695.SZ,20260722,EVENT,4.2937,False,,12.42,20260626
002858.SZ,20260722,EVENT,13.1279,False,,10.57,20260709
300014.SZ,20260722,EVENT,0.4595,False,,60.52,20260706
300183.SZ,20260723,EVENT,5.727,False,,9.36,20260720
688032.SH,20260723,EVENT,4.7681,False,,74.03,20260721
002020.SZ,20260727,EVENT,6.4501,False,,13.57,20260724
002340.SZ,20260727,EVENT,4.0666,False,,6.35,20260716
300091.SZ,20260727,EVENT,7.9517,False,,2.85,20260610
300906.SZ,20260727,EVENT,15.8211,False,,22.45,20260722
300925.SZ,20260728,EVENT,7.7715,False,,13.55,20260724
301290.SZ,20260728,EVENT,11.6768,False,,25.5,20260720
002722.SZ,20260729,EVENT,3.8525,False,,11.62,20260722
002778.SZ,20260729,EVENT,9.0299,False,,14.16,20260720
002812.SZ,20260729,EVENT,8.2768,False,,62.11,20260708
605588.SH,20260730,EVENT,19.1558,False,,60.48,20260707
688623.SH,20260730,EVENT,6.3355,False,,60.988,20260717
002023.SZ,20260731,EVENT,15.9644,False,,12.24,20260707
002827.SZ,20260717,EVENT,0.168,False,,23.2,20260708
301173.SZ,20260721,EVENT,-3.2819,False,,32.46,20260618
301283.SZ,20260721,EVENT,9.1477,False,,24.03,20260709
688331.SH,20260721,EVENT,-3.6813,False,,123.8,20260717
301533.SZ,20260723,EVENT,11.1636,False,,22.85,20260721
600382.SH,20260723,EVENT,11.1156,False,,5.76,20260717
001233.SZ,20260724,EVENT,5.046,False,,43.61,20260707
003008.SZ,20260724,EVENT,-2.2754,False,,16.68,20260721
301330.SZ,20260724,EVENT,-1.837,False,,21.91,20260722
002722.SZ,20260727,EVENT,8.188,False,,11.62,20260722
002929.SZ,20260728,EVENT,-13.7508,False,,56.43,20260716
300467.SZ,20260728,EVENT,8.6106,False,,32.98,20260717
301252.SZ,20260728,EVENT,15.9517,False,,33.48,20260716
301662.SZ,20260728,EVENT,6.5845,False,,85.54,20260707
002023.SZ,20260729,EVENT,20.1637,False,,12.24,20260707
002931.SZ,20260729,EVENT,16.0042,False,,60.96,20260709
