symbol,entry_date,exit_date,net_pnl_pct,reason,hold_bars,entry_price,exit_price,stop,target,mfe_r,mae_r,swing_date,sweep_date,response_date,causal_trace,prior20_volume_rank,t1_violation
603600.SH,20230816,20230823,-4.786957,SL,5.0,8.28,7.9002,7.9002,9.18,2.422328,-1.316482,20230808,20230814,20230815,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603896.SH,20230816,20230821,-3.739291,SL,3.0,39.767,38.35953,38.35953,41.397,3.609313,-1.847286,20230808,20230814,20230815,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
605033.SH,20230816,20230829,-3.834877,SL,9.0,18.035,17.37945,17.37945,19.415,1.616963,-1.723743,20230808,20230814,20230815,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
605369.SH,20230816,20230821,-4.553553,SL,3.0,26.805,25.63803,25.63803,30.838,0.35905,-2.221994,20230808,20230814,20230815,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688067.SH,20230816,20230824,-4.433303,SL,6.0,21.127,20.23263,20.23263,22.447,2.236211,-1.554167,20230807,20230814,20230815,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688273.SH,20230816,20230822,-4.776916,SL,4.0,30.722,29.31588,29.31588,34.492,1.884619,-1.564589,20230807,20230814,20230815,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688363.SH,20230816,20230818,2.499495,TP_STRUCTURAL,2.0,95.203,97.773,91.72647,97.773,1.038392,-2.496742,20230803,20230814,20230815,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688396.SH,20230816,20230830,4.581557,TP_STRUCTURAL,10.0,55.003,57.633,52.42347,57.633,1.407233,-0.697802,20230720,20230814,20230815,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
920879.BJ,20230816,20230831,6.16646,TP_STRUCTURAL,11.0,6.44,6.85,6.336,6.85,13.076923,0.096154,20230719,20230814,20230815,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
920914.BJ,20230816,20230822,-1.870429,SL,4.0,8.86,8.712,8.712,9.29,2.364865,-3.243243,20230728,20230814,20230815,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
920971.BJ,20230816,20230823,-4.21906,SL,5.0,7.87,7.5537,7.5537,7.88,0.663927,-1.485931,20230808,20230814,20230815,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
000656.SZ,20230817,20230818,-5.804651,SL,1.0,2.15,2.0295,2.0295,2.75,2.406639,-3.319502,20230809,20230815,20230816,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002028.SZ,20230818,20230901,5.189597,TP_STRUCTURAL,10.0,47.87,50.45,46.2528,50.45,1.749938,-0.884244,20230801,20230816,20230817,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002313.SZ,20230818,20230825,-4.54912,SL,5.0,7.39,7.0686,7.0686,8.28,0.56005,-3.671437,20230718,20230816,20230817,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002582.SZ,20230818,20230823,-12.74974,SL,3.0,6.343,5.54697,5.54697,6.773,-0.062812,-1.55773,20230803,20230816,20230817,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300161.SZ,20230818,20230822,-7.228207,SL,2.0,44.67,41.5305,41.5305,47.72,0.949196,-1.30594,20230728,20230816,20230817,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300225.SZ,20230818,20230821,2.925,TP_STRUCTURAL,1.0,9.28,9.57,8.6625,9.57,0.615385,-1.052632,20230809,20230816,20230817,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300256.SZ,20230818,20230823,-3.95,SL,3.0,3.24,3.1185,3.1185,3.39,7.325103,-3.209877,20230807,20230816,20230817,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300688.SZ,20230818,20230821,5.489569,TP_STRUCTURAL,1.0,30.055,31.765,27.44775,31.765,3.045354,-0.368204,20230728,20230816,20230817,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301038.SZ,20230818,20230911,-8.659366,SL,16.0,14.692,13.44915,13.44915,17.831,2.228748,-1.509434,20230717,20230816,20230817,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301220.SZ,20230818,20230911,-4.315638,SL,16.0,24.594,23.5818,23.5818,25.361,0.580913,-2.250543,20230801,20230816,20230817,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600037.SH,20230818,20230825,-3.022981,SL,5.0,8.146,7.91604,7.91604,8.586,0.652287,-2.217777,20230728,20230816,20230817,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
601702.SH,20230818,20230828,6.356196,TP_STRUCTURAL,6.0,13.88,14.79,13.0779,14.79,2.705398,-0.423887,20230728,20230816,20230817,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
001332.SZ,20230821,20230822,-4.452797,SL,1.0,25.657,24.56586,24.56586,27.064,0.340928,-3.181077,20230808,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
001336.SZ,20230821,20230824,-4.9629,SL,3.0,20.232,19.26837,19.26837,24.786,0.678684,-1.133215,20230809,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002879.SZ,20230821,20230918,2.751764,TIME20,20.0,13.89,14.3,13.0383,15.68,0.751438,-0.998004,20230809,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
003023.SZ,20230821,20230823,0.747418,TP_STRUCTURAL,2.0,21.11,21.31,17.919,21.31,0.4356,-0.457537,20230809,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
003029.SZ,20230821,20230825,-6.926273,SL,4.0,24.55,22.8987,22.8987,26.62,0.36335,-2.101375,20230802,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300137.SZ,20230821,20230823,2.072727,TP_STRUCTURAL,2.0,5.72,5.85,5.3856,5.85,3.4689,-0.62799,20230724,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300164.SZ,20230821,20230904,13.436364,TP_STRUCTURAL,10.0,4.62,5.25,4.3956,5.25,4.946524,-0.534759,20230724,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300717.SZ,20230821,20230906,3.91728,TP_STRUCTURAL,12.0,16.03,16.69,14.8896,16.69,0.99088,-0.61382,20230807,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300998.SZ,20230821,20230825,-6.692144,SL,4.0,30.103,28.14867,28.14867,33.063,0.230258,-1.627156,20230721,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301053.SZ,20230821,20230828,-14.840854,SL,5.0,19.073,16.28055,16.28055,21.273,0.209852,-1.097244,20230724,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301182.SZ,20230821,20230822,1.394331,TP_STRUCTURAL,1.0,22.58,22.94,21.087,22.94,3.690556,-1.594106,20230801,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301265.SZ,20230821,20230918,-5.652213,TIME20,20.0,12.472,11.792,11.26818,13.352,0.556562,-0.647937,20230807,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301388.SZ,20230821,20230825,-10.667932,SL,4.0,26.35,23.5917,23.5917,27.63,0.134141,-1.337781,20230803,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603709.SH,20230821,20230824,-8.267058,SL,3.0,9.708,8.92485,8.92485,10.098,1.745515,-1.050884,20230810,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603767.SH,20230821,20230831,24.930112,TP_STRUCTURAL,8.0,13.45,16.83,11.3355,16.83,4.563727,-0.160795,20230810,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
605169.SH,20230821,20230901,6.065407,TP_STRUCTURAL,9.0,9.736,10.346,9.36144,10.346,1.815463,-0.614054,20230717,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688069.SH,20230821,20230918,-1.947005,TIME20,20.0,14.024,13.779,13.24125,14.998,1.096135,-0.452252,20230724,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688106.SH,20230821,20230825,-10.246531,SL,4.0,24.951,22.44429,22.44429,25.281,0.570469,-1.232691,20230728,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688177.SH,20230821,20230914,9.327326,TP_STRUCTURAL,18.0,27.08,29.66,24.5223,29.66,2.212926,-0.312781,20230810,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688296.SH,20230821,20230825,-4.985632,SL,4.0,17.26,16.434,16.434,18.33,0.726392,-3.46247,20230724,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688480.SH,20230821,20230918,6.833639,TIME20,20.0,26.16,28.0,24.0966,29.28,1.492682,-0.378017,20230809,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688565.SH,20230821,20230829,8.858824,TP_STRUCTURAL,6.0,8.5,9.27,7.9497,9.27,2.362348,-0.690532,20230807,20230817,20230818,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
000719.SZ,20230823,20230824,1.301767,TP_STRUCTURAL,1.0,11.32,11.49,9.5436,11.49,0.940104,-1.390453,20230814,20230821,20230822,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002065.SZ,20230823,20230825,-4.054325,SL,2.0,6.59,6.336,6.336,6.94,0.433071,-1.968504,20230728,20230821,20230822,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002649.SZ,20230823,20230825,-6.765601,SL,2.0,13.163,12.29877,12.29877,13.913,0.138852,-2.244773,20230728,20230821,20230822,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300560.SZ,20230823,20230824,8.542434,TP_STRUCTURAL,1.0,17.844,19.404,15.31926,19.404,0.904252,-0.546591,20230814,20230821,20230822,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300803.SZ,20230823,20230828,18.654501,TP_STRUCTURAL,3.0,47.368,56.299,45.34497,56.299,6.351364,-3.50761,20230815,20230821,20230822,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300917.SZ,20230823,20230828,23.835813,TP_STRUCTURAL,3.0,29.04,36.02,27.7497,36.02,8.370146,-1.14702,20230814,20230821,20230822,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301366.SZ,20230823,20230824,-2.370135,GAP_SL,1.0,24.745,24.208,24.2847,27.343,5.67456,-5.459483,20230814,20230821,20230822,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603189.SH,20230823,20230825,-4.220089,SL,2.0,13.44,12.8997,12.8997,14.04,1.610217,-2.109939,20230728,20230821,20230822,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603225.SH,20230823,20230825,4.389539,TP_STRUCTURAL,2.0,11.548,12.078,10.99692,12.078,2.848951,-0.199608,20230802,20230821,20230822,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603888.SH,20230823,20230824,2.859382,TP_STRUCTURAL,1.0,21.05,21.694,18.7209,21.694,2.357134,-0.612254,20230814,20230821,20230822,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
920262.BJ,20230823,20230904,3.676853,TP_STRUCTURAL,8.0,8.77,9.11,8.3853,9.11,1.871588,-0.701846,20230814,20230821,20230822,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002393.SZ,20230824,20230825,6.820402,TP_STRUCTURAL,1.0,12.891,13.796,12.01266,13.796,3.260696,-0.143452,20230808,20230822,20230823,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002813.SZ,20230824,20230825,-5.639857,SL,1.0,33.67,31.8384,31.8384,39.17,2.254859,-1.566936,20230728,20230822,20230823,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300061.SZ,20230824,20230921,-11.439193,TIME20,20.0,6.94,6.16,6.1182,7.21,0.316379,-0.961304,20230816,20230822,20230823,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600097.SH,20230824,20230825,4.784093,TP_STRUCTURAL,1.0,9.43,9.9,9.108,9.9,6.055901,-2.204969,20230814,20230822,20230823,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600792.SH,20230824,20230825,-4.984181,SL,1.0,3.401,3.23829,3.23829,3.501,8.91156,-1.044804,20230814,20230822,20230823,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603505.SH,20230824,20230828,2.618807,TP_STRUCTURAL,2.0,17.738,18.238,16.27362,18.238,1.658722,-0.443874,20230814,20230822,20230823,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688160.SH,20230824,20230825,-7.908919,SL,1.0,56.96,52.569,52.569,66.69,4.28604,-1.89023,20230802,20230822,20230823,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
920981.BJ,20230824,20230828,1.808929,TP_STRUCTURAL,2.0,13.44,13.71,12.8799,13.71,2.071059,-2.570969,20230814,20230822,20230823,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002650.SZ,20230825,20230830,-4.323786,SL,3.0,4.12,3.9501,3.9501,4.32,0.94173,-1.530312,20230814,20230823,20230824,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
601567.SH,20230825,20230830,11.586929,TP_STRUCTURAL,3.0,13.235,14.795,12.51855,14.795,2.470514,-0.195408,20230814,20230823,20230824,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603230.SH,20230825,20230908,-6.046154,SL,10.0,11.44,10.7712,10.7712,12.07,0.41866,-1.779306,20230814,20230823,20230824,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
000791.SZ,20230828,20230925,-5.483019,TIME20,20.0,5.3,5.02,4.8411,5.38,-0.283286,-0.915232,20230817,20230824,20230825,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002244.SZ,20230828,20230925,-14.316576,TIME20,20.0,10.98,9.43,9.2763,11.16,-0.011739,-0.96848,20230814,20230824,20230825,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
