symbol,entry_date,exit_date,net_pnl_pct,reason,hold_bars,entry_price,exit_price,stop,target,mfe_r,mae_r,swing_date,sweep_date,response_date,causal_trace,prior20_volume_rank,t1_violation
688309.SH,20260617,20260716,-1.321112,TIME20,20.0,63.33,62.62,55.6578,83.72,1.236933,-0.918902,20260407,20260615,20260616,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
002828.SZ,20260618,20260622,0.912235,TP_STRUCTURAL,1.0,9.89,10.0,8.3556,10.0,2.808916,-0.547445,20250526,20260616,20260617,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
600538.SH,20260622,20260709,-11.647236,SL,13.0,5.97,5.2866,5.2866,7.1,0.599941,-2.15101,20251121,20260617,20260618,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
000893.SZ,20260623,20260709,-11.47759,SL,12.0,44.31,39.3129,39.3129,48.9,0.640371,-1.246723,20251118,20260618,20260622,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
001296.SZ,20260623,20260709,-19.475269,SL,12.0,22.102,17.84178,17.84178,23.472,0.018778,-1.645924,20260610,20260618,20260622,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
002672.SZ,20260623,20260624,1.338462,TP_STRUCTURAL,1.0,3.9,3.96,3.3363,3.96,0.354799,-1.507894,20260608,20260618,20260622,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
002749.SZ,20260623,20260629,-6.779137,SL,4.0,8.34,7.7913,7.7913,9.59,0.218699,-1.148168,20240924,20260618,20260622,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
300126.SZ,20260623,20260625,-5.16,SL,2.0,6.25,5.94,5.94,8.23,0.548387,-4.451613,20250429,20260618,20260622,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
600281.SH,20260623,20260625,-10.312971,SL,2.0,4.78,4.2966,4.2966,5.14,-0.124121,-2.627224,20250516,20260618,20260622,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
603668.SH,20260623,20260721,-16.2,SL,20.0,12.21,10.2564,10.2564,13.88,0.496519,-1.105651,20260609,20260618,20260622,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
000566.SZ,20260624,20260701,18.275751,TP_STRUCTURAL,5.0,4.33,5.13,3.5244,5.13,2.979146,-0.496524,20240924,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
000570.SZ,20260624,20260626,-6.276923,SL,2.0,5.07,4.7619,4.7619,6.838,0.0,-1.720221,20250429,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
000576.SZ,20260624,20260625,-6.046154,SL,1.0,7.15,6.732,6.732,7.4,2.368421,-2.990431,20260608,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
000590.SZ,20260624,20260625,-7.061141,SL,1.0,9.29,8.6526,8.6526,9.5,-0.580483,-2.85535,20250515,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
000619.SZ,20260624,20260625,-9.031643,SL,1.0,4.93,4.4946,4.4946,5.3,-0.551217,-1.975195,20250409,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
000676.SZ,20260624,20260626,-8.233748,SL,2.0,5.63,5.1777,5.1777,7.69,3.537475,-1.503427,20240822,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
000753.SZ,20260624,20260626,-5.597727,SL,2.0,4.84,4.57875,4.57875,5.155,0.61244,-2.373206,20250623,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
000788.SZ,20260624,20260626,-9.511567,SL,2.0,5.36,4.8609,4.8609,5.65,0.581046,-1.402525,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
000813.SZ,20260624,20260715,10.210095,TP_STRUCTURAL,15.0,3.17,3.5,2.7225,3.5,0.849162,-0.558659,20250409,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
000915.SZ,20260624,20260710,-7.83815,SL,12.0,25.95,23.9679,23.9679,27.57,0.267393,-1.019121,20260609,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
000950.SZ,20260624,20260629,-7.220873,GAP_SL,3.0,5.27,4.9,4.9005,6.97,1.434371,-1.299053,20251121,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
000952.SZ,20260624,20260625,-9.622151,SL,1.0,6.23,5.643,5.643,6.44,-0.32368,-2.0954,20250623,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
000989.SZ,20260624,20260629,-8.106977,SL,3.0,8.17,7.524,7.524,8.32,3.328173,-1.19195,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
001218.SZ,20260624,20260626,-7.087576,SL,2.0,24.55,22.8591,22.8591,28.07,1.005382,-2.673133,20260610,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
001222.SZ,20260624,20260625,-6.530769,SL,1.0,14.3,13.3947,13.3947,15.33,0.276152,-1.679001,20250429,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
001333.SZ,20260624,20260626,-7.218237,SL,2.0,19.74,18.3546,18.3546,22.32,0.46196,-2.338675,20250623,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
001379.SZ,20260624,20260626,-6.719366,SL,2.0,17.04,15.9291,15.9291,17.65,-0.234044,-2.781528,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
001380.SZ,20260624,20260629,-8.346746,SL,3.0,16.9,15.5232,15.5232,20.3,0.45032,-1.409064,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
001395.SZ,20260624,20260626,-6.130435,SL,2.0,25.3,23.7996,23.7996,28.769,6.158358,-1.659557,20250409,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
001872.SZ,20260624,20260720,15.291425,TP_STRUCTURAL,18.0,19.301,22.291,18.21699,22.291,3.347755,-0.691876,20260203,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
002004.SZ,20260624,20260715,4.574347,TP_STRUCTURAL,15.0,4.21,4.411,3.8412,4.411,0.732104,-0.867679,20260608,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
002007.SZ,20260624,20260626,-5.334571,SL,2.0,12.93,12.2661,12.2661,13.16,1.205001,-1.822564,20260610,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
002019.SZ,20260624,20260629,-7.976786,SL,3.0,10.08,9.2961,9.2961,10.3,1.237403,-1.28843,20240918,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
002020.SZ,20260624,20260625,2.157724,TP_STRUCTURAL,1.0,12.3,12.59,11.3355,12.59,3.711768,-0.777605,20260608,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
002021.SZ,20260624,20260708,-10.719231,SL,10.0,2.6,2.3265,2.3265,3.4,0.548446,-1.718464,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
002037.SZ,20260624,20260626,-6.7,SL,2.0,6.66,6.2271,6.2271,7.08,-0.2079,-2.263802,20240918,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
002064.SZ,20260624,20260722,5.143511,TIME20,20.0,10.48,11.04,9.0684,12.05,0.538396,-0.857183,20260323,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
002173.SZ,20260624,20260629,-11.321229,SL,3.0,17.9,15.9093,15.9093,25.39,0.944391,-1.31612,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
002239.SZ,20260624,20260722,-2.216129,TIME20,20.0,2.48,2.43,2.32056,2.804,1.066232,-0.815354,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
002287.SZ,20260624,20260629,-7.248072,SL,3.0,19.97,18.5625,18.5625,20.374,1.534636,-1.165187,20250409,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
002296.SZ,20260624,20260626,-8.720291,SL,2.0,9.61,8.7912,8.7912,10.22,-0.232047,-1.489985,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
002390.SZ,20260624,20260626,-6.837011,SL,2.0,2.81,2.6235,2.6235,2.95,2.091153,-1.447721,20240918,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
002391.SZ,20260624,20260626,-5.95048,SL,2.0,5.21,4.9104,4.9104,5.388,0.433912,-1.435247,20250428,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
002393.SZ,20260624,20260629,-7.609091,SL,3.0,14.52,13.4442,13.4442,15.09,1.050381,-1.068972,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
002462.SZ,20260624,20260626,-11.092449,SL,2.0,13.11,11.682,11.682,14.25,-0.336134,-1.778711,20260610,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
002488.SZ,20260624,20260625,-10.102174,SL,1.0,10.12,9.1179,9.1179,10.65,-0.179623,-2.125536,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
002494.SZ,20260624,20260626,-10.12623,SL,2.0,4.88,4.3956,4.3956,5.26,0.0,-1.857969,20250923,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
002543.SZ,20260624,20260626,-5.985498,SL,2.0,6.62,6.237,6.237,6.99,0.75718,-1.488251,20240206,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
002550.SZ,20260624,20260625,7.014765,TP_STRUCTURAL,1.0,5.96,6.39,5.5242,6.39,3.304268,-0.665443,20250515,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
002592.SZ,20260624,20260629,-9.993262,SL,3.0,6.53,5.8905,5.8905,7.25,0.531665,-2.048475,20250723,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
002675.SZ,20260624,20260625,0.269484,TP_STRUCTURAL,1.0,12.78,12.84,11.9295,12.84,1.046443,-0.846561,20260610,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
002721.SZ,20260624,20260626,-6.676596,SL,2.0,2.35,2.1978,2.1978,2.61,0.065703,-1.379763,20250409,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
002737.SZ,20260624,20260626,-7.610656,SL,2.0,12.2,11.2959,11.2959,12.57,2.013052,-1.504258,20260612,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
002743.SZ,20260624,20260626,-8.387354,SL,2.0,4.27,3.9204,3.9204,4.75,-0.200229,-3.203661,20241011,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
002748.SZ,20260624,20260709,1.848998,TP_STRUCTURAL,11.0,11.225,11.455,10.09305,11.455,0.861345,-1.806617,20260612,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
002752.SZ,20260624,20260629,-8.180769,SL,3.0,6.24,5.742,5.742,6.42,0.421687,-1.586345,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
002862.SZ,20260624,20260625,-6.738462,SL,1.0,14.3,13.365,13.365,18.14,-0.566845,-3.208556,20250409,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
300003.SZ,20260624,20260629,-7.989328,SL,3.0,11.957,11.02563,11.02563,12.607,1.656699,-1.016782,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
300015.SZ,20260624,20260629,-7.9019,SL,3.0,8.42,7.7715,7.7715,9.36,0.863531,-1.079414,20260609,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
300016.SZ,20260624,20260629,-9.220253,SL,3.0,7.9,7.1874,7.1874,9.77,1.234914,-1.150716,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
300021.SZ,20260624,20260707,7.149081,TP_STRUCTURAL,9.0,3.81,4.09,3.5244,4.09,2.030812,-0.735294,20250113,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
300026.SZ,20260624,20260629,-7.928155,SL,3.0,3.09,2.8512,2.8512,3.29,1.80067,-1.172529,20260612,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
300078.SZ,20260624,20260626,-8.206154,SL,2.0,3.25,2.9898,2.9898,3.44,-0.422752,-2.498078,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
300111.SZ,20260624,20260626,-9.057143,SL,2.0,3.15,2.871,2.871,4.16,1.433692,-2.258065,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
300119.SZ,20260624,20260626,-7.863462,SL,2.0,15.6,14.4045,14.4045,16.1,1.129235,-1.413634,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
300122.SZ,20260624,20260625,-6.704432,SL,1.0,12.41,11.6028,11.6028,12.84,1.424678,-1.660059,20260609,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
300132.SZ,20260624,20260626,-7.691803,SL,2.0,6.1,5.643,5.643,6.54,0.984683,-1.575492,20250804,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
300143.SZ,20260624,20260626,-7.089518,SL,2.0,7.06,6.5736,6.5736,9.132,1.644737,-1.356908,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
300155.SZ,20260624,20260625,-7.876744,SL,1.0,4.3,3.9699,3.9699,5.13,-0.454408,-2.302333,20250416,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
300169.SZ,20260624,20260625,-7.911864,SL,1.0,5.31,4.9005,4.9005,6.68,-0.2442,-2.905983,20240827,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
300187.SZ,20260624,20260714,-13.688117,SL,14.0,5.47,4.7322,4.7322,5.99,0.691244,-1.653565,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
300238.SZ,20260624,20260722,-6.742882,TIME20,20.0,11.31,10.57,10.3752,14.63,1.561831,-0.952075,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
300261.SZ,20260624,20260626,-9.45,SL,2.0,4.8,4.356,4.356,4.96,0.045045,-1.193694,20240205,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
300267.SZ,20260624,20260629,-9.142693,SL,3.0,3.49,3.1779,3.1779,4.65,0.384492,-2.274912,20260608,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
300271.SZ,20260624,20260625,-6.936449,SL,1.0,5.35,4.9896,4.9896,6.79,-0.332963,-1.970033,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
300298.SZ,20260624,20260626,-7.011604,SL,2.0,14.65,13.6521,13.6521,14.97,1.63343,-1.282694,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
300306.SZ,20260624,20260626,-6.561702,SL,2.0,10.34,9.6822,9.6822,12.6,-0.395257,-3.025236,20250416,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
300314.SZ,20260624,20260626,-7.261224,SL,2.0,9.8,9.108,9.108,11.62,0.765896,-1.315029,20260612,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
300318.SZ,20260624,20260626,-8.117031,SL,2.0,4.58,4.2174,4.2174,4.75,1.268616,-1.434087,20240229,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
300417.SZ,20260624,20260626,-9.260177,SL,2.0,11.3,10.2762,10.2762,15.71,-0.293026,-2.871655,20250428,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
300434.SZ,20260624,20260706,19.981818,TP_STRUCTURAL,8.0,9.9,11.898,8.4942,11.898,2.354531,-0.761132,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
300439.SZ,20260624,20260629,-8.230268,SL,3.0,8.59,7.9002,7.9002,8.8,0.869817,-1.101769,20240416,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
300469.SZ,20260624,20260629,-9.833613,SL,3.0,53.55,48.3912,48.3912,57.8,1.835698,-3.049159,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
300485.SZ,20260624,20260722,-6.057741,TIME20,20.0,9.56,9.0,7.6923,12.11,0.58896,-0.674627,20250512,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
300577.SZ,20260624,20260629,-8.451592,SL,3.0,15.7,14.4045,14.4045,16.11,5.15631,-1.134697,20250409,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
300595.SZ,20260624,20260625,-7.090764,SL,1.0,11.26,10.4841,10.4841,11.47,0.412424,-1.379044,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
300601.SZ,20260624,20260722,4.46497,TIME20,20.0,11.79,12.34,10.6821,15.855,1.074104,-0.983843,20260612,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
300636.SZ,20260624,20260629,-11.761878,SL,3.0,7.03,6.2172,6.2172,7.89,0.147638,-1.13189,20250409,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
300683.SZ,20260624,20260702,9.78004,TP_STRUCTURAL,6.0,25.05,27.55,22.4433,27.55,2.543446,-0.947558,20250526,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
300717.SZ,20260624,20260625,2.768037,TP_STRUCTURAL,1.0,17.52,18.04,15.8895,18.04,5.059798,-1.140754,20250623,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
300732.SZ,20260624,20260625,-6.503571,SL,1.0,6.16,5.7717,5.7717,6.51,-0.437806,-2.060263,20250416,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
300753.SZ,20260624,20260626,-9.426761,SL,2.0,21.3,19.3347,19.3347,29.2,0.600417,-2.233756,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
300807.SZ,20260624,20260629,-7.297285,SL,3.0,39.78,36.9567,36.9567,44.3,0.782772,-3.223179,20251029,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
300808.SZ,20260624,20260629,-12.058858,SL,3.0,24.16,21.2949,21.2949,24.62,0.115179,-2.931835,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
300813.SZ,20260624,20260625,-7.267265,SL,1.0,20.07,18.6516,18.6516,20.74,1.734349,-2.249013,20260611,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
300824.SZ,20260624,20260625,-5.884143,SL,1.0,7.82,7.3755,7.3755,8.32,0.067492,-2.00225,20250409,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
301009.SZ,20260624,20260625,-7.850246,SL,1.0,8.932,8.24868,8.24868,11.432,0.128783,-1.568811,20241104,20260622,20260623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
