symbol,entry_date,exit_date,net_pnl_pct,reason,hold_bars,entry_price,exit_price,sl_price,tp1_price,rr_realized,mfe_r,mae_r,event_date,zone_date,event_type,poi_type,story,market_state,trend_regime,trend_reason,signal_type,v88_combo,v83_takeover_type,v85_reason,v85_path,mtf_score,weekly_state,daily_state,m60_state,risk_pct,entry_semantic,sample_class,t1_violation
603053.SH,20241104,20241105,6.8309,RUNNER_TRAIL,1.0,8.93,9.0902,8.7698,9.54,3.807319263284994,5.7422,0.4369,20241030,20241101,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,BULL_CONTINUATION,1.7941,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603068.SH,20250812,20250814,11.9339,RUNNER_TRAIL,2.0,35.11,35.7731,34.4469,39.3,6.1994,6.3188,0.5127,20250807,20250808,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,1.8886,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603076.SH,20230615,20230616,5.2511,RUNNER_TRAIL,1.0,42.53,43.5933,41.4667,44.05,2.0479,6.6021,-0.0752,20230612,20230613,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RECOVERY_TRANSITION,RECOVERY_BUT_NOT_CONFIRMED_UPTREND,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,RECOVERY,BULL_CONTINUATION,BEAR_RISK,2.5001,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603093.SH,20251204,20251205,3.9414,RUNNER_TRAIL,1.0,18.85,19.1831,18.5169,19.45,2.1914,3.1522,-0.1201,20251128,20251202,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BEAR_RISK,MIXED,BULL_CONTINUATION,1.7671,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603093.SH,20251204,20251205,3.9414,RUNNER_TRAIL,1.0,18.85,19.1831,18.5169,19.45,2.1914,3.1522,-0.1201,20251201,20251202,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BEAR_RISK,MIXED,BULL_CONTINUATION,1.7671,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603100.SH,20251218,20251219,2.5809,RUNNER_TRAIL,1.0,22.095,22.499,21.691,22.57,1.3857,2.3639,-0.6064,20251215,20251217,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,DOWN_REVERSAL_REQUIRED,LH_LL_NEEDS_SSL_CHOCH,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BEAR_RISK,MIXED,RECOVERY,1.8285,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603108.SH,20250721,20250723,4.0184,RUNNER_TRAIL,2.0,18.21,18.6653,17.7548,19.0,1.607360000000002,2.1746,-0.4613,20250716,20250717,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,MIXED,BULL_CONTINUATION,MIXED,2.5,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603113.SH,20231207,20231208,-2.4994,SL_HIT,1.0,8.033,7.8322,7.8322,8.2338,-1.0000079563492021,0.1992,-1.5938,20231204,20231205,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,BULL_CONTINUATION,MIXED,BULL_CONTINUATION,2.4994,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603136.SH,20250626,20250627,10.4527,RUNNER_TRAIL,1.0,12.15,12.4538,11.8462,13.42,4.0766,7.3404,0.9546,20250623,20250624,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,RECOVERY,BULL_CONTINUATION,BEAR_RISK,2.5004,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603137.SH,20260109,20260113,2.0864,RUNNER_TRAIL,2.0,14.055,14.2695,13.8405,14.28,1.3459,2.9604,-0.2564,20260106,20260107,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,RECOVERY,RECOVERY,BULL_CONTINUATION,1.5261,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603150.SH,20260109,20260112,3.8802,RUNNER_TRAIL,1.0,39.4,40.184,38.616,40.184,1.9111,4.9107,0.9566,20260106,20260107,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,BULL_CONTINUATION,1.9898,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603156.SH,20241209,20241210,5.4083,RUNNER_TRAIL,1.0,18.49,18.8013,18.1787,19.49,3.1578,3.373,0.8031,20241204,20241205,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,1,MIXED,BEAR_RISK,NO_M60,1.6836,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603165.SH,20250620,20250624,2.6447,RUNNER_TRAIL,2.0,8.895,9.034,8.756,9.17,1.666,2.482,-0.1799,20250617,20250618,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RANGE_TRANSITION,MIXED_STRUCTURE,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,1,BEAR_RISK,RECOVERY,BEAR_RISK,1.5627,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603166.SH,20240315,20240318,3.1738,RUNNER_TRAIL,1.0,5.29,5.3761,5.2039,5.3761,1.9171,5.3426,0.9292,20240312,20240313,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,MIXED,BULL_CONTINUATION,BEAR_RISK,1.6276,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603181.SH,20260225,20260226,6.4621,RUNNER_TRAIL,1.0,16.558,16.8203,16.2957,17.628,4.078753068398912,4.2694,0.7624,20260212,20260213,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,HH_HL_CLOSE_UP,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,BULL_CONTINUATION,1.5843,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603192.SH,20230804,20230807,2.5984,RUNNER_TRAIL,1.0,19.26,19.5802,18.9398,19.775,1.5371,2.6077,-0.2655,20230801,20230802,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,ACCUMULATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,1.6625,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603203.SH,20251222,20251223,7.0955,TIME_STOP,1.0,23.085,31.262,22.7097,24.723,4.364962386666667,23.5303,4.0585,20251217,20251218,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RANGE_TRANSITION,MIXED_STRUCTURE,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,3,RECOVERY,BULL_CONTINUATION,BULL_CONTINUATION,1.6256,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603211.SH,20260227,20260303,-2.4889,SL_HIT,2.0,22.765,22.1984,22.1984,24.05,-0.9752,0.6795,-2.7444,20260224,20260225,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,HH_HL_CLOSE_UP,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,MIXED,RECOVERY,BEAR_RISK,2.4889,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603279.SH,20230803,20230807,-9.4229,TIME_STOP,2.0,28.16,23.69,27.456,28.88,-3.6749,1.2926,-7.358,20230731,20230801,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BEAR_RISK,RECOVERY,BULL_CONTINUATION,2.5,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603281.SH,20250304,20250305,-1.5176,SL_HIT,1.0,15.857,15.6164,15.6164,23.362,-0.9999969945511875,4.6957,-5.0198,20250227,20250228,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BEAR_RISK,BULL_CONTINUATION,BULL_CONTINUATION,1.5176,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603281.SH,20240314,20240315,7.2778,TIME_STOP,1.0,14.922,16.008,14.6523,21.912,4.0271978219841955,7.3647,-0.6935,20240311,20240314,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,3,MIXED,RECOVERY,BULL_CONTINUATION,1.8072,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603303.SH,20250815,20250818,7.0749,RUNNER_TRAIL,1.0,12.933,13.1718,12.6942,13.848,3.761,12.8769,0.8585,20250812,20250814,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,BULL_CONTINUATION,1.8464,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603318.SH,20250915,20250917,2.2472,RUNNER_TRAIL,2.0,6.775,6.8835,6.6665,6.9,1.3808,2.3502,-2.8111,20250910,20250911,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BULL_CONTINUATION,RECOVERY,BEAR_RISK,1.6015,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603348.SH,20250715,20250716,3.203,RUNNER_TRAIL,1.0,20.9,21.2433,20.5567,21.2433,1.918,3.0877,-0.2913,20250710,20250715,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,MIXED,RECOVERY,BEAR_RISK,1.6426,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603367.SH,20230526,20230529,3.4061,RUNNER_TRAIL,1.0,14.151,14.381,13.921,14.741,2.0619,2.5652,0.913,20230522,20230525,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,1,BEAR_RISK,MIXED,BEAR_RISK,1.6253,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603367.SH,20230526,20230529,3.4061,RUNNER_TRAIL,1.0,14.151,14.381,13.921,14.741,2.0619,2.5652,0.913,20230523,20230525,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,1,BEAR_RISK,MIXED,BEAR_RISK,1.6253,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603369.SH,20250825,20250826,6.0323,RUNNER_TRAIL,1.0,41.27,42.3017,40.2383,43.5,2.3526,3.0338,0.8045,20250820,20250821,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,MIXED,BULL_CONTINUATION,BEAR_RISK,2.4999,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603369.SH,20240315,20240318,4.875,RUNNER_TRAIL,1.0,51.44,52.726,50.154,52.726,1.9013,4.8367,0.1944,20240312,20240313,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,2.5,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603416.SH,20260430,20260506,5.0912,RUNNER_TRAIL,1.0,52.005,53.0063,51.0037,54.5,2.5933,15.2652,0.5143,20260427,20260428,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,RECOVERY,BULL_CONTINUATION,BULL_CONTINUATION,1.9254,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603500.SH,20251223,20251225,6.0739,TIME_STOP,2.0,11.36,13.46,11.1668,12.05,3.5710714647744504,13.0423,-0.3105,20251218,20251219,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RECOVERY_TRANSITION,RECOVERY_BUT_NOT_CONFIRMED_UPTREND,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,3,RECOVERY,BULL_CONTINUATION,BULL_CONTINUATION,1.7009,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603520.SH,20230524,20230525,0.0879,TIME_STOP,1.0,16.105,15.91,15.7024,16.5076,0.0343,1.7511,-1.925,20230519,20230522,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RANGE_TRANSITION,MIXED_STRUCTURE,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BEAR_RISK,BULL_CONTINUATION,BULL_CONTINUATION,2.4998,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603528.SH,20250812,20250813,10.2018,RUNNER_TRAIL,1.0,8.92,9.143,8.697,9.83,3.9787,8.4753,-0.0897,20250806,20250808,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,1,BULL_CONTINUATION,BEAR_RISK,BEAR_RISK,2.5,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603577.SH,20241025,20241028,3.1658,RUNNER_TRAIL,1.0,7.552,7.6746,7.4294,7.6746,1.9499980851063778,3.0994,0.1631,20241022,20241023,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,RECOVERY,1.6235,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603595.SH,20240829,20240830,4.7251,RUNNER_TRAIL,1.0,15.625,15.932,15.318,16.285,2.3578,4.1694,0.1954,20240826,20240827,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,DOWN_REVERSAL_REQUIRED,LH_LL_NEEDS_SSL_CHOCH,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,1,BEAR_RISK,RECOVERY,BEAR_RISK,1.9648,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603599.SH,20250708,20250709,3.7144,RUNNER_TRAIL,1.0,10.61,10.7757,10.4443,10.96,2.3788482185273145,3.1388,-0.2414,20250703,20250704,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RECOVERY_TRANSITION,RECOVERY_BUT_NOT_CONFIRMED_UPTREND,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BEAR_RISK,RECOVERY,BULL_CONTINUATION,1.5614,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603656.SH,20260109,20260113,-1.4917,SL_HIT,2.0,23.081,22.7367,22.7367,24.031,-0.9852,1.1037,-1.5974,20260106,20260107,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,1.4917,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603676.SH,20240315,20240318,4.458,RUNNER_TRAIL,1.0,7.578,7.72,7.436,7.878,2.3785385263157885,3.809,-0.4154,20240312,20240313,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,HH_HL_CLOSE_UP,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,3,MIXED,BULL_CONTINUATION,BULL_CONTINUATION,1.8743,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
603682.SH,20230608,20230609,3.4288,TIME_STOP,1.0,4.345,5.74,4.2686,4.4214,1.9145,49.8037,-3.2068,20230605,20230606,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,1,BEAR_RISK,RECOVERY,BEAR_RISK,1.7583,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
