symbol,entry_date,src,net_pnl_pct,rank
002102.SZ,20230907,EVENT,6.7205,3
300687.SZ,20230908,EVENT,0.7935,5
603986.SH,20230914,EVENT,3.0049,4
688381.SH,20230913,EVENT,-1.7367,3
603986.SH,20230921,EVENT,1.4738,3
603986.SH,20230920,EVENT,0.0164,4
603551.SH,20230928,EVENT,0.1252,3
301308.SZ,20231009,EVENT,8.5445,4
000935.SZ,20231026,EVENT,4.42,5
000651.SZ,20231030,EVENT,-3.4289,3
601600.SH,20231030,EVENT,-4.0017,3
601600.SH,20231027,EVENT,1.5018,4
300232.SZ,20231101,EVENT,3.8346,5
000651.SZ,20231101,EVENT,-3.2217,3
002102.SZ,20231109,EVENT,-0.0,4
603776.SH,20231109,EVENT,3.0971,3
600636.SH,20231109,EVENT,0.3615,5
301120.SZ,20231114,EVENT,0.6437,3
688005.SH,20231114,EVENT,-4.1777,4
300138.SZ,20231103,EVENT,1.0292,5
301288.SZ,20231115,EVENT,-5.6693,4
301231.SZ,20231117,EVENT,-0.1218,5
300618.SZ,20231117,EVENT,0.22,3
301030.SZ,20231117,EVENT,-7.4529,5
301060.SZ,20231117,EVENT,2.2764,3
001227.SZ,20231117,EVENT,0.8549,3
002959.SZ,20231117,EVENT,1.6194,4
002271.SZ,20231117,EVENT,3.1141,3
002240.SZ,20231117,EVENT,-4.4796,1
603588.SH,20231117,EVENT,-1.684,2
603351.SH,20231117,EVENT,1.926,1
301120.SZ,20231121,EVENT,-7.3025,3
002120.SZ,20231121,EVENT,-0.9323,4
300138.SZ,20231122,EVENT,0.1235,3
301103.SZ,20231122,EVENT,-3.988,3
300232.SZ,20231122,EVENT,-5.917,3
601615.SH,20231122,EVENT,-9.9851,2
688202.SH,20231122,EVENT,-1.0807,1
600585.SH,20231122,EVENT,-2.6772,4
001323.SZ,20231128,EVENT,-1.5831,3
301288.SZ,20231120,EVENT,-4.9062,3
300778.SZ,20231120,EVENT,2.1949,3
300138.SZ,20231120,EVENT,0.4494,2
600177.SH,20231120,EVENT,-4.0052,4
600052.SH,20231120,EVENT,0.2237,4
002092.SZ,20231120,EVENT,0.2955,4
600547.SH,20231120,EVENT,5.9029,4
002956.SZ,20231120,EVENT,0.0209,2
600739.SH,20231120,EVENT,-0.1757,4
601985.SH,20231120,EVENT,-0.0847,2
601766.SH,20231120,EVENT,-3.2437,2
605098.SH,20231120,EVENT,0.1919,3
002605.SZ,20231120,EVENT,1.3693,4
600061.SH,20231120,EVENT,0.2834,4
001330.SZ,20231120,EVENT,3.1071,3
603587.SH,20231120,EVENT,-3.0638,2
600663.SH,20231120,EVENT,3.4865,2
600919.SH,20231120,EVENT,-1.5493,3
600295.SH,20231120,EVENT,4.0776,2
002285.SZ,20231120,EVENT,-4.9753,3
300232.SZ,20231127,EVENT,-3.5106,2
002279.SZ,20231127,EVENT,-1.0403,3
001267.SZ,20231127,EVENT,-3.3621,3
000598.SZ,20231123,EVENT,2.1423,2
002517.SZ,20231123,EVENT,3.7498,4
603551.SH,20231123,EVENT,0.1889,2
601388.SH,20231123,EVENT,-3.0306,2
301179.SZ,20231123,EVENT,-3.2457,3
688211.SH,20231123,EVENT,0.1783,2
300769.SZ,20231205,EVENT,16.0526,4
301195.SZ,20231124,EVENT,-6.2991,2
301029.SZ,20231124,EVENT,-2.5842,2
603081.SH,20231124,EVENT,-4.5913,3
002126.SZ,20231124,EVENT,-5.0777,4
601678.SH,20231124,EVENT,-3.1623,2
002472.SZ,20231124,EVENT,-3.8298,2
605196.SH,20231124,EVENT,0.1263,3
300947.SZ,20231129,EVENT,-1.5171,3
300631.SZ,20231129,EVENT,-2.6372,3
002493.SZ,20231129,EVENT,0.9633,2
601827.SH,20231129,EVENT,-1.9432,3
601615.SH,20231129,EVENT,-6.1299,3
002408.SZ,20231129,EVENT,-0.4643,3
601016.SH,20231129,EVENT,0.189,3
002142.SZ,20231204,EVENT,7.3282,4
688073.SH,20231204,EVENT,-4.1937,2
002518.SZ,20231204,EVENT,7.815,3
605020.SH,20231204,EVENT,-3.5013,3
000889.SZ,20231204,EVENT,-1.8053,3
603212.SH,20231204,EVENT,3.7025,2
605399.SH,20231204,EVENT,1.9308,3
600637.SH,20231201,EVENT,0.8638,2
603566.SH,20231201,EVENT,4.7366,2
002946.SZ,20231130,EVENT,-1.1956,3
002085.SZ,20231130,EVENT,-7.6496,2
002966.SZ,20231130,EVENT,-0.3912,4
002396.SZ,20231130,EVENT,1.3159,2
002240.SZ,20231130,EVENT,3.3723,3
000422.SZ,20231130,EVENT,2.6212,3
001231.SZ,20231130,EVENT,-2.8689,2
300124.SZ,20231212,EVENT,-1.4536,3
300982.SZ,20231212,EVENT,5.2113,3
300993.SZ,20231212,EVENT,5.4784,2
301382.SZ,20231212,EVENT,-6.6725,3
605303.SH,20231212,EVENT,0.7588,2
688184.SH,20231212,EVENT,1.3242,4
688035.SH,20231212,EVENT,-2.4484,1
002625.SZ,20231212,EVENT,-4.2642,5
002208.SZ,20231212,EVENT,0.26,4
002709.SZ,20231212,EVENT,13.2028,3
300943.SZ,20231212,EVENT,1.7855,5
000779.SZ,20231212,EVENT,1.7881,4
002560.SZ,20231212,EVENT,1.1835,3
002254.SZ,20231212,EVENT,-4.2579,6
002724.SZ,20231212,EVENT,-0.4987,3
300014.SZ,20231212,EVENT,6.5344,3
300481.SZ,20231212,EVENT,0.4397,3
601717.SH,20231212,EVENT,0.6786,4
688090.SH,20231212,EVENT,1.2557,3
688290.SH,20231212,EVENT,11.1036,3
688420.SH,20231212,EVENT,1.2379,3
603901.SH,20231206,EVENT,1.9906,3
300390.SZ,20231206,EVENT,7.0408,3
002408.SZ,20231206,EVENT,5.7421,3
300769.SZ,20231211,EVENT,12.386,5
300618.SZ,20231211,EVENT,1.7968,4
301103.SZ,20231211,EVENT,3.9267,3
601668.SH,20231211,EVENT,2.3647,4
000656.SZ,20231211,EVENT,14.4294,4
000404.SZ,20231211,EVENT,1.5377,1
002271.SZ,20231211,EVENT,10.9197,2
603051.SH,20231211,EVENT,2.6551,4
002594.SZ,20231207,EVENT,17.0628,4
000921.SZ,20231207,EVENT,3.402,3
002074.SZ,20231207,EVENT,-4.1079,5
600143.SH,20231207,EVENT,0.617,3
301168.SZ,20231207,EVENT,-3.3677,4
001289.SZ,20231207,EVENT,-1.0482,1
000886.SZ,20231207,EVENT,0.5163,3
002283.SZ,20231207,EVENT,2.384,3
600588.SH,20231207,EVENT,7.2105,3
688089.SH,20231207,EVENT,4.0828,3
688400.SH,20231207,EVENT,9.6553,3
601678.SH,20231207,EVENT,0.2917,3
601003.SH,20231207,EVENT,-1.0352,3
002876.SZ,20231208,EVENT,-0.2046,1
002120.SZ,20231208,EVENT,8.709,3
002606.SZ,20231208,EVENT,-2.3054,2
002857.SZ,20231208,EVENT,0.047,2
000555.SZ,20231208,EVENT,-2.1048,1
002102.SZ,20231208,EVENT,-1.7898,3
605399.SH,20231208,EVENT,4.8692,3
300666.SZ,20231219,EVENT,0.0973,5
300771.SZ,20231214,EVENT,-2.5266,4
300203.SZ,20231214,EVENT,3.6855,1
300080.SZ,20231214,EVENT,2.8243,3
300618.SZ,20231214,EVENT,7.3721,2
000703.SZ,20231214,EVENT,3.3861,3
600266.SH,20231214,EVENT,-2.766,4
002446.SZ,20231214,EVENT,4.5606,3
600048.SH,20231214,EVENT,5.8553,4
001267.SZ,20231214,EVENT,1.1212,2
600703.SH,20231214,EVENT,-4.6682,3
300046.SZ,20231214,EVENT,1.8411,3
301023.SZ,20231213,EVENT,0.9607,4
300806.SZ,20231213,EVENT,5.1404,4
300943.SZ,20231213,EVENT,1.3289,3
001301.SZ,20231213,EVENT,12.2343,5
002340.SZ,20231213,EVENT,5.8309,3
301300.SZ,20231213,EVENT,0.79,1
002637.SZ,20231213,EVENT,-2.588,3
600048.SH,20231213,EVENT,3.7095,5
603156.SH,20231213,EVENT,7.336,6
688565.SH,20231213,EVENT,1.1265,2
600967.SH,20231213,EVENT,0.7236,2
000927.SZ,20231213,EVENT,-2.4592,2
600703.SH,20231213,EVENT,-2.7838,3
300687.SZ,20231213,EVENT,-6.5774,3
688489.SH,20231213,EVENT,-11.8173,1
600704.SH,20231213,EVENT,-2.5863,3
603688.SH,20231218,EVENT,16.7004,7
000568.SZ,20231218,EVENT,18.752,7
000725.SZ,20231218,EVENT,4.3789,3
002985.SZ,20231218,EVENT,-6.6077,3
600048.SH,20231218,EVENT,-9.4658,4
688035.SH,20231218,EVENT,2.5566,3
300021.SZ,20231218,EVENT,-2.3562,3
002946.SZ,20231218,EVENT,11.1217,2
301115.SZ,20231218,EVENT,-1.9025,4
600703.SH,20231218,EVENT,-2.4397,4
605399.SH,20231218,EVENT,9.2173,4
600522.SH,20231218,EVENT,3.5718,4
002568.SZ,20231218,EVENT,-1.6518,3
002985.SZ,20231215,EVENT,3.1165,3
300450.SZ,20231215,EVENT,9.6226,3
000858.SZ,20231215,EVENT,13.9096,5
002410.SZ,20231215,EVENT,12.942,5
688275.SH,20231215,EVENT,-0.0907,2
688187.SH,20231215,EVENT,-0.8731,3
002568.SZ,20231215,EVENT,6.7709,4
600048.SH,20231215,EVENT,4.6344,4
600219.SH,20231215,EVENT,-2.2899,4
002073.SZ,20231215,EVENT,1.0561,3
600522.SH,20231215,EVENT,1.2587,3
300397.SZ,20231226,EVENT,1.4894,2
301115.SZ,20231226,EVENT,1.1652,4
300252.SZ,20231226,EVENT,2.2523,2
000422.SZ,20231226,EVENT,11.5467,6
300358.SZ,20231226,EVENT,2.5595,4
600293.SH,20231226,EVENT,2.7136,6
002555.SZ,20231226,EVENT,15.2913,4
001212.SZ,20231226,EVENT,0.1602,4
300993.SZ,20231222,EVENT,-1.9224,4
301382.SZ,20231222,EVENT,-1.3782,4
301305.SZ,20231222,EVENT,-1.8006,5
002261.SZ,20231222,EVENT,3.3464,3
300888.SZ,20231222,EVENT,-1.3861,3
002560.SZ,20231222,EVENT,0.328,3
688018.SH,20231222,EVENT,0.4883,2
002857.SZ,20231222,EVENT,-1.8939,3
603267.SH,20231222,EVENT,4.5852,5
688189.SH,20231222,EVENT,3.613,3
600549.SH,20231222,EVENT,1.9015,3
000411.SZ,20231222,EVENT,0.4871,2
688087.SH,20231222,EVENT,-3.8833,4
603889.SH,20231222,EVENT,-3.9628,8
603737.SH,20231222,EVENT,0.1573,2
603713.SH,20231222,EVENT,1.984,5
688258.SH,20231222,EVENT,7.3014,4
300943.SZ,20231221,EVENT,-2.8374,3
000589.SZ,20231221,EVENT,2.1598,4
000404.SZ,20231221,EVENT,0.0406,1
002029.SZ,20231221,EVENT,1.337,3
000513.SZ,20231221,EVENT,0.0083,4
002283.SZ,20231221,EVENT,3.7754,4
600888.SH,20231221,EVENT,5.6875,4
603195.SH,20231221,EVENT,1.0073,3
688035.SH,20231221,EVENT,7.7822,2
603657.SH,20231221,EVENT,3.3176,3
603688.SH,20231221,EVENT,16.53,2
603931.SH,20231221,EVENT,0.0339,3
600313.SH,20231221,EVENT,-3.321,3
002254.SZ,20231221,EVENT,5.8065,4
603588.SH,20231221,EVENT,5.0987,2
300982.SZ,20231220,EVENT,11.2461,2
300481.SZ,20231220,EVENT,-1.3673,4
300835.SZ,20231220,EVENT,2.0522,3
301168.SZ,20231220,EVENT,0.0757,2
000703.SZ,20231220,EVENT,-0.0503,6
000975.SZ,20231220,EVENT,6.4667,1
301115.SZ,20231220,EVENT,-1.637,3
301305.SZ,20231220,EVENT,-1.7628,5
688061.SH,20231220,EVENT,-5.1302,3
002170.SZ,20231220,EVENT,-1.9524,2
300477.SZ,20231220,EVENT,3.2487,4
000969.SZ,20231220,EVENT,1.7454,3
002111.SZ,20231220,EVENT,-1.6904,3
300687.SZ,20231220,EVENT,-1.566,4
600433.SH,20231220,EVENT,-3.342,2
002968.SZ,20231220,EVENT,-2.3598,3
002568.SZ,20231220,EVENT,-0.4947,4
002335.SZ,20231220,EVENT,2.9622,3
002978.SZ,20231220,EVENT,-0.7867,5
002345.SZ,20231220,EVENT,1.5937,2
000404.SZ,20231220,EVENT,-2.1152,1
603237.SH,20231220,EVENT,-1.8169,3
603077.SH,20231220,EVENT,3.9012,2
600600.SH,20231220,EVENT,15.961,3
603876.SH,20231220,EVENT,11.6263,4
301190.SZ,20231225,EVENT,6.0466,4
300515.SZ,20231225,EVENT,0.295,2
605060.SH,20231225,EVENT,2.1414,4
603216.SH,20231225,EVENT,-3.3551,4
603267.SH,20231225,EVENT,1.9549,5
002185.SZ,20231225,EVENT,2.1708,4
688073.SH,20231225,EVENT,7.168,4
300138.SZ,20231225,EVENT,-5.463,3
000589.SZ,20231225,EVENT,0.9352,3
600884.SH,20231225,EVENT,2.5446,5
688018.SH,20231225,EVENT,1.3382,2
600487.SH,20231225,EVENT,-0.1935,3
300068.SZ,20231228,EVENT,16.528,3
300551.SZ,20231228,EVENT,23.4612,6
002179.SZ,20231228,EVENT,0.2465,3
001323.SZ,20231228,EVENT,-1.7279,6
688576.SH,20231228,EVENT,10.8921,4
002558.SZ,20231228,EVENT,6.3349,1
600765.SH,20231228,EVENT,-6.3981,4
000555.SZ,20231228,EVENT,3.4234,2
600329.SH,20231228,EVENT,1.116,2
300171.SZ,20231228,EVENT,1.6337,4
300989.SZ,20231228,EVENT,17.7618,2
002148.SZ,20231228,EVENT,4.2522,1
603456.SH,20231228,EVENT,6.3297,3
603363.SH,20231228,EVENT,32.0793,3
688189.SH,20231228,EVENT,8.0999,3
603267.SH,20231228,EVENT,-4.9293,4
688290.SH,20231228,EVENT,2.8335,1
600633.SH,20231227,EVENT,14.877,2
600406.SH,20231227,EVENT,3.7424,3
002724.SZ,20231227,EVENT,0.7228,4
002812.SZ,20231227,EVENT,16.2371,3
002385.SZ,20231227,EVENT,12.7519,4
601615.SH,20231227,EVENT,11.0974,3
002186.SZ,20231227,EVENT,4.6469,1
603258.SH,20231227,EVENT,6.6705,3
002517.SZ,20231227,EVENT,9.2899,6
002558.SZ,20231227,EVENT,5.921,3
688035.SH,20231227,EVENT,7.3042,2
002624.SZ,20231227,EVENT,9.7944,2
603444.SH,20231227,EVENT,4.0084,4
605133.SH,20231227,EVENT,1.198,2
002384.SZ,20231227,EVENT,2.1978,3
001267.SZ,20240104,EVENT,1.314,3
600243.SH,20240104,EVENT,0.55,1
002390.SZ,20240104,EVENT,1.182,5
603156.SH,20240104,EVENT,5.8902,3
002385.SZ,20240105,EVENT,-2.0698,3
603027.SH,20240105,EVENT,-2.2568,2
688171.SH,20240105,EVENT,-6.2188,4
600803.SH,20240105,EVENT,4.7258,2
300515.SZ,20240102,EVENT,-0.1721,3
001267.SZ,20240102,EVENT,0.0286,3
002902.SZ,20240102,EVENT,2.0645,4
002517.SZ,20240102,EVENT,-0.3217,4
603515.SH,20240102,EVENT,-4.8697,4
600039.SH,20240102,EVENT,-6.3424,4
688093.SH,20240102,EVENT,-7.8647,4
605168.SH,20240102,EVENT,2.7792,1
600648.SH,20240102,EVENT,2.451,5
300369.SZ,20240102,EVENT,0.2401,3
605388.SH,20240102,EVENT,5.0688,4
002624.SZ,20240102,EVENT,-13.7,4
603918.SH,20240102,EVENT,6.5558,2
300993.SZ,20231229,EVENT,0.7961,3
300046.SZ,20231229,EVENT,-0.3495,3
301367.SZ,20231229,EVENT,0.2798,1
688313.SH,20231229,EVENT,0.152,3
300672.SZ,20231229,EVENT,0.5724,6
605336.SH,20231229,EVENT,3.9737,3
688013.SH,20231229,EVENT,1.3689,3
601668.SH,20231229,EVENT,-0.1996,4
002664.SZ,20231229,EVENT,3.1333,4
002185.SZ,20231229,EVENT,0.5015,4
600872.SH,20231229,EVENT,-13.0283,5
001301.SZ,20231229,EVENT,-1.9924,6
000758.SZ,20231229,EVENT,0.6949,4
600480.SH,20231229,EVENT,10.9905,3
001330.SZ,20231229,EVENT,2.8619,3
688184.SH,20231229,EVENT,5.3485,6
603757.SH,20231229,EVENT,0.7262,3
603444.SH,20231229,EVENT,0.2237,3
603258.SH,20231229,EVENT,7.025,4
600633.SH,20231229,EVENT,13.4834,3
600821.SH,20231229,EVENT,6.6698,3
688420.SH,20231229,EVENT,-2.1663,7
603223.SH,20231229,EVENT,0.2413,5
002517.SZ,20231229,EVENT,8.8941,2
002555.SZ,20231229,EVENT,19.3358,5
002004.SZ,20231229,EVENT,-0.154,3
301201.SZ,20240110,EVENT,-0.2321,4
003016.SZ,20240110,EVENT,1.091,3
688135.SH,20240110,EVENT,2.0362,3
300846.SZ,20240110,EVENT,-1.6602,3
600509.SH,20240110,EVENT,1.5676,2
002430.SZ,20240110,EVENT,2.2413,3
600803.SH,20240110,EVENT,2.6399,1
002402.SZ,20240110,EVENT,2.4379,2
000921.SZ,20240110,EVENT,4.4672,5
002959.SZ,20240110,EVENT,-0.1966,5
601138.SH,20240110,EVENT,3.4525,4
301267.SZ,20240110,EVENT,5.0472,3
603456.SH,20240110,EVENT,6.1215,4
600219.SH,20240110,EVENT,-11.8217,3
601633.SH,20240110,EVENT,4.4143,5
603515.SH,20240110,EVENT,4.0013,6
688489.SH,20240110,EVENT,-0.0114,3
688121.SH,20240108,EVENT,-7.0503,4
688403.SH,20240108,EVENT,0.3849,1
300724.SZ,20240108,EVENT,-7.1172,2
603456.SH,20240108,EVENT,4.317,5
000576.SZ,20240108,EVENT,-1.7303,2
603258.SH,20240108,EVENT,-11.8294,3
603156.SH,20240108,EVENT,1.2015,3
603888.SH,20240108,EVENT,-4.2406,2
300672.SZ,20240115,EVENT,-0.1926,3
300759.SZ,20240115,EVENT,-5.2464,2
688326.SH,20240115,EVENT,-1.781,4
000603.SZ,20240115,EVENT,0.7055,2
601233.SH,20240115,EVENT,2.7951,4
300699.SZ,20240115,EVENT,-15.3463,2
000498.SZ,20240115,EVENT,-0.7538,3
300595.SZ,20240111,EVENT,0.8993,5
601668.SH,20240111,EVENT,0.3341,2
603217.SH,20240111,EVENT,1.0291,3
002415.SZ,20240111,EVENT,5.6881,4
688326.SH,20240111,EVENT,13.1162,2
002271.SZ,20240111,EVENT,2.1488,2
002624.SZ,20240111,EVENT,-3.6144,4
002384.SZ,20240111,EVENT,4.3906,3
002930.SZ,20240111,EVENT,-1.7608,4
002279.SZ,20240111,EVENT,1.2925,4
601688.SH,20240111,EVENT,-1.1289,3
603456.SH,20240111,EVENT,0.4622,6
002570.SZ,20240117,EVENT,-4.0832,6
002254.SZ,20240117,EVENT,-6.1244,3
002572.SZ,20240117,EVENT,-9.0724,3
002902.SZ,20240117,EVENT,-1.2557,3
688819.SH,20240117,EVENT,-6.6822,2
300338.SZ,20240117,EVENT,-2.901,3
600487.SH,20240117,EVENT,-4.1011,3
603588.SH,20240117,EVENT,-0.7186,3
603444.SH,20240117,EVENT,4.4729,4
300759.SZ,20240116,EVENT,-4.6457,2
301267.SZ,20240116,EVENT,-5.8753,4
002229.SZ,20240116,EVENT,7.8892,4
601211.SH,20240112,EVENT,-0.2645,2
688326.SH,20240112,EVENT,13.6219,2
000036.SZ,20240112,EVENT,8.8476,5
688257.SH,20240112,EVENT,-4.7015,3
002920.SZ,20240112,EVENT,1.2717,3
000555.SZ,20240112,EVENT,4.1233,5
002043.SZ,20240112,EVENT,0.5269,4
301288.SZ,20240122,EVENT,3.2763,3
600872.SH,20240122,EVENT,-4.112,3
300567.SZ,20240122,EVENT,1.1624,4
601718.SH,20240122,EVENT,2.7485,3
002968.SZ,20240122,EVENT,-1.3778,3
002493.SZ,20240122,EVENT,4.7856,4
688248.SH,20240122,EVENT,-0.75,3
688349.SH,20240122,EVENT,11.0607,2
600728.SH,20240122,EVENT,7.4176,4
688403.SH,20240122,EVENT,14.2901,4
688239.SH,20240122,EVENT,1.0103,3
688331.SH,20240122,EVENT,17.7442,3
603076.SH,20240122,EVENT,1.7109,4
603368.SH,20240122,EVENT,2.7125,3
600487.SH,20240122,EVENT,-2.9467,2
002913.SZ,20240122,EVENT,3.4563,2
600995.SH,20240119,EVENT,9.9413,3
000036.SZ,20240119,EVENT,13.7266,6
000404.SZ,20240119,EVENT,0.2273,3
688333.SH,20240119,EVENT,24.4661,6
002279.SZ,20240119,EVENT,2.0967,3
603156.SH,20240119,EVENT,18.9831,4
300963.SZ,20240123,EVENT,16.8692,4
300235.SZ,20240123,EVENT,8.1276,3
301267.SZ,20240123,EVENT,2.0957,3
600487.SH,20240123,EVENT,2.1297,3
688183.SH,20240123,EVENT,26.3066,4
600509.SH,20240123,EVENT,25.6938,3
300802.SZ,20240123,EVENT,17.8498,3
300768.SZ,20240123,EVENT,11.3733,5
300922.SZ,20240130,EVENT,13.5171,4
301055.SZ,20240130,EVENT,10.5224,4
300126.SZ,20240130,EVENT,-8.0544,3
301196.SZ,20240130,EVENT,9.7801,3
300702.SZ,20240130,EVENT,24.5799,4
301366.SZ,20240130,EVENT,21.2713,4
688082.SH,20240130,EVENT,6.0688,6
301057.SZ,20240130,EVENT,15.7611,2
301029.SZ,20240130,EVENT,18.9951,4
300456.SZ,20240118,EVENT,6.1503,2
688349.SH,20240118,EVENT,11.098,3
000576.SZ,20240118,EVENT,0.484,3
688184.SH,20240118,EVENT,-3.0924,2
002291.SZ,20240118,EVENT,14.9893,4
002415.SZ,20240118,EVENT,4.2535,5
603596.SH,20240118,EVENT,13.074,3
301087.SZ,20240129,EVENT,9.7855,4
300148.SZ,20240129,EVENT,-0.3959,4
301263.SZ,20240129,EVENT,7.5704,5
300976.SZ,20240129,EVENT,15.6068,3
688660.SH,20240129,EVENT,2.6841,4
300887.SZ,20240129,EVENT,21.5078,4
002877.SZ,20240129,EVENT,10.1479,2
002859.SZ,20240129,EVENT,-2.9724,4
300896.SZ,20240129,EVENT,1.259,2
600576.SH,20240129,EVENT,-9.3895,4
002556.SZ,20240129,EVENT,-0.554,3
605338.SH,20240129,EVENT,10.6454,3
002810.SZ,20240129,EVENT,11.0986,2
688325.SH,20240129,EVENT,13.2709,5
688508.SH,20240129,EVENT,7.9319,4
300841.SZ,20240129,EVENT,11.8579,3
003016.SZ,20240129,EVENT,2.496,3
600718.SH,20240129,EVENT,-12.8931,5
688371.SH,20240129,EVENT,16.3384,4
688331.SH,20240129,EVENT,27.0166,3
601615.SH,20240129,EVENT,5.986,2
002567.SZ,20240129,EVENT,2.0476,3
603551.SH,20240129,EVENT,-11.8551,3
603727.SH,20240129,EVENT,-3.6398,3
000603.SZ,20240129,EVENT,4.8568,5
688152.SH,20240129,EVENT,7.8346,4
300998.SZ,20240126,EVENT,0.9876,3
301071.SZ,20240126,EVENT,3.5672,4
002166.SZ,20240126,EVENT,3.1889,5
002324.SZ,20240126,EVENT,8.4304,3
002271.SZ,20240126,EVENT,4.7419,4
605066.SH,20240126,EVENT,5.8388,5
003019.SZ,20240126,EVENT,8.0676,4
688325.SH,20240126,EVENT,11.5584,5
300489.SZ,20240126,EVENT,4.6604,4
600509.SH,20240126,EVENT,18.1654,5
603669.SH,20240126,EVENT,2.3439,2
688292.SH,20240126,EVENT,1.4245,6
603882.SH,20240126,EVENT,12.8947,5
688458.SH,20240126,EVENT,29.124,4
300174.SZ,20240126,EVENT,3.0603,3
002558.SZ,20240126,EVENT,0.1879,4
688349.SH,20240126,EVENT,8.4631,3
000818.SZ,20240126,EVENT,-2.7167,5
600580.SH,20240126,EVENT,2.7421,3
301135.SZ,20240126,EVENT,5.4822,4
688200.SH,20240126,EVENT,5.7184,5
600330.SH,20240126,EVENT,6.771,6
600718.SH,20240126,EVENT,-1.9517,6
688258.SH,20240126,EVENT,4.2416,3
688560.SH,20240126,EVENT,2.3685,4
300841.SZ,20240124,EVENT,16.7951,2
301135.SZ,20240124,EVENT,12.5991,2
300005.SZ,20240124,EVENT,11.0205,5
300489.SZ,20240124,EVENT,10.1588,5
002324.SZ,20240124,EVENT,12.2763,4
688258.SH,20240124,EVENT,7.5829,3
300820.SZ,20240124,EVENT,14.2936,3
300802.SZ,20240124,EVENT,11.4906,5
002609.SZ,20240124,EVENT,24.3183,4
002588.SZ,20240124,EVENT,3.1009,3
002968.SZ,20240124,EVENT,7.7302,4
002821.SZ,20240124,EVENT,5.1037,3
000661.SZ,20240124,EVENT,-1.6541,3
600236.SH,20240124,EVENT,3.5199,1
600048.SH,20240124,EVENT,6.9925,3
000925.SZ,20240124,EVENT,11.7618,3
600580.SH,20240124,EVENT,8.0342,3
688392.SH,20240124,EVENT,17.7239,5
601827.SH,20240124,EVENT,4.0891,4
001215.SZ,20240124,EVENT,11.4892,4
688333.SH,20240124,EVENT,32.8169,5
600572.SH,20240124,EVENT,10.1907,3
002279.SZ,20240124,EVENT,10.9285,5
600169.SH,20240124,EVENT,8.4297,5
600261.SH,20240124,EVENT,12.8893,4
688420.SH,20240124,EVENT,9.5302,3
300724.SZ,20240124,EVENT,-2.8816,3
300627.SZ,20240125,EVENT,3.078,5
301071.SZ,20240125,EVENT,6.8199,4
002532.SZ,20240125,EVENT,5.7165,4
300802.SZ,20240125,EVENT,6.8415,5
600298.SH,20240125,EVENT,1.8803,3
688173.SH,20240125,EVENT,12.0494,6
000069.SZ,20240125,EVENT,7.3945,3
002373.SZ,20240125,EVENT,11.5202,8
600888.SH,20240125,EVENT,2.887,4
002139.SZ,20240125,EVENT,4.0551,4
301055.SZ,20240125,EVENT,9.3783,4
300005.SZ,20240125,EVENT,9.939,4
301160.SZ,20240125,EVENT,12.8904,4
000568.SZ,20240125,EVENT,-0.4678,4
601600.SH,20240125,EVENT,7.8571,2
603848.SH,20240125,EVENT,0.4602,3
688475.SH,20240125,EVENT,1.9214,2
002185.SZ,20240125,EVENT,4.9415,5
603061.SH,20240125,EVENT,15.5348,4
000404.SZ,20240125,EVENT,3.0358,3
688073.SH,20240125,EVENT,7.8711,4
002835.SZ,20240125,EVENT,11.1562,3
002724.SZ,20240125,EVENT,9.1891,5
603612.SH,20240125,EVENT,9.0581,5
603505.SH,20240125,EVENT,-4.0297,5
603159.SH,20240125,EVENT,2.7529,5
600728.SH,20240125,EVENT,11.0521,3
688349.SH,20240125,EVENT,12.5228,3
300768.SZ,20240125,EVENT,5.8903,4
605507.SH,20240125,EVENT,8.4664,4
301201.SZ,20240125,EVENT,14.8634,5
603456.SH,20240125,EVENT,4.7686,4
605189.SH,20240125,EVENT,6.7539,3
300702.SZ,20240125,EVENT,22.7298,6
300200.SZ,20240131,EVENT,-2.1437,6
300335.SZ,20240131,EVENT,-5.213,4
300656.SZ,20240131,EVENT,-7.6568,6
688082.SH,20240131,EVENT,9.8885,4
001256.SZ,20240131,EVENT,-6.4141,4
688550.SH,20240131,EVENT,12.0903,2
688508.SH,20240131,EVENT,-0.8122,4
002166.SZ,20240131,EVENT,-3.2504,3
002661.SZ,20240131,EVENT,-4.6912,4
600867.SH,20240131,EVENT,-7.7089,7
300727.SZ,20240131,EVENT,-0.2324,3
688018.SH,20240131,EVENT,-5.178,5
688293.SH,20240131,EVENT,0.9758,4
002139.SZ,20240131,EVENT,1.0087,4
603055.SH,20240131,EVENT,-0.2076,5
002148.SZ,20240131,EVENT,-3.7311,4
688167.SH,20240131,EVENT,1.292,2
301152.SZ,20240131,EVENT,-12.4465,6
301087.SZ,20240131,EVENT,-6.3493,5
600572.SH,20240131,EVENT,-8.6554,3
300716.SZ,20240206,EVENT,43.5832,5
300035.SZ,20240206,EVENT,11.6272,6
300562.SZ,20240206,EVENT,35.333,4
300005.SZ,20240206,EVENT,31.5923,6
301178.SZ,20240206,EVENT,43.7059,7
300497.SZ,20240206,EVENT,22.6049,4
301393.SZ,20240206,EVENT,23.2241,4
301079.SZ,20240206,EVENT,41.4894,6
300903.SZ,20240206,EVENT,42.0687,7
301162.SZ,20240206,EVENT,48.2911,4
301290.SZ,20240206,EVENT,27.268,5
300884.SZ,20240206,EVENT,34.16,3
301121.SZ,20240206,EVENT,39.6689,7
